Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2010;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
29/03/2011;02:00;6,3;84,5;0;5;0
29/03/2011;03:00;5,7;94;0;4;0
29/03/2011;04:00;5,9;97;0;4;0
29/03/2011;05:00;6,4;98,5;0;5;2
29/03/2011;06:00;7,3;98,5;0;5;14
29/03/2011;07:00;8,8;99;0;3;38
29/03/2011;08:00;10,3;99;0;7;80
29/03/2011;09:00;12,4;98;0;9;184
29/03/2011;10:00;14;80,5;0;9;170
29/03/2011;11:00;15;75;0;8;148
29/03/2011;12:00;15,3;72;0;6;112
29/03/2011;13:00;13,1;81;0,8;9;50
29/03/2011;14:00;12,5;83;1,8;8;78
29/03/2011;15:00;12,8;89,5;1,6;5;18
29/03/2011;16:00;13,1;78,5;0;10;32
29/03/2011;17:00;12,4;81;0;7;16
29/03/2011;18:00;11,7;87;0;3;2
29/03/2011;19:00;10,8;94,5;0;4;0
29/03/2011;20:00;10;93;0;5;0
29/03/2011;21:00;10;93,5;0;7;0
29/03/2011;22:00;9,2;93,5;0;9;0
29/03/2011;23:00;9;96;0;7;0
30/03/2011;00:00;9,3;96,5;0;9;0
30/03/2011;01:00;9,7;96;0;8;0
30/03/2011;02:00;9,9;95,5;0,2;10;0
30/03/2011;03:00;9,8;96,5;0,2;11;0
30/03/2011;04:00;9,8;95,5;0;9;0
30/03/2011;05:00;9,9;92,5;0;12;0
30/03/2011;06:00;9,7;90;0;16;12
30/03/2011;07:00;10,2;90,5;0;15;38
30/03/2011;08:00;10,1;90;0;17;54
30/03/2011;09:00;11;85;0;16;80
30/03/2011;10:00;12,5;82;0;15;152
30/03/2011;11:00;13,1;78;0;16;158
30/03/2011;12:00;14,1;68,5;0;18;154
30/03/2011;13:00;13,6;70,5;0;18;108
30/03/2011;14:00;13,1;73,5;0;16;42
30/03/2011;15:00;11,3;88,5;1;14;12
30/03/2011;16:00;10,3;92,5;2,2;14;12
30/03/2011;17:00;9,6;92,5;1,2;15;4
30/03/2011;18:00;9,4;95;0,2;17;2
30/03/2011;19:00;9,1;93,5;0;17;0
30/03/2011;20:00;9,2;96;0,2;15;0
30/03/2011;21:00;9,3;96,5;0;17;0
30/03/2011;22:00;9,7;97;0;17;0
30/03/2011;23:00;10,1;97,5;0,2;15;0
31/03/2011;00:00;10,4;98;0,2;14;0
31/03/2011;01:00;10,9;98;0;14;0
31/03/2011;02:00;11,2;98,5;0;14;0
31/03/2011;03:00;11,6;98,5;0,4;15;0
31/03/2011;04:00;11,8;98,5;1,8;13;0
31/03/2011;05:00;12;98,5;1;14;0
31/03/2011;06:00;12,5;98,5;0,6;16;8
31/03/2011;07:00;12,7;97,5;0;16;10
31/03/2011;08:00;13;97;0;16;20
31/03/2011;09:00;12,8;96;0,2;19;28
31/03/2011;10:00;14,2;91;0;20;104
31/03/2011;11:00;14,1;85;0;20;102
31/03/2011;12:00;14,6;82;0;19;132
31/03/2011;13:00;14,4;83;0;18;50
31/03/2011;14:00;14,7;84;0;16;54
31/03/2011;15:00;14,4;85,5;0;17;42
31/03/2011;16:00;14,1;86,5;0;16;14
31/03/2011;17:00;13,9;88;0;15;4
31/03/2011;18:00;13,5;90;0;12;2
31/03/2011;19:00;13,2;92;0;16;0
31/03/2011;20:00;13,1;92;0;16;0
31/03/2011;21:00;12,7;92;0;14;0
31/03/2011;22:00;12,4;94;0;13;0
31/03/2011;23:00;12,7;91,5;0;12;0
01/04/2011;00:00;12,1;92,5;0;14;0
01/04/2011;01:00;11,9;94;0;11;0
01/04/2011;02:00;11,9;95,5;0;11;0
01/04/2011;03:00;11,8;95;0;10;0
01/04/2011;04:00;11,5;96;0;10;0
01/04/2011;05:00;11,5;96,5;0;9;0
01/04/2011;06:00;11,6;97;0;7;6
01/04/2011;07:00;11,8;97,5;0;9;20
01/04/2011;08:00;12,2;94;0;13;36
01/04/2011;09:00;12,4;93;0;13;38
01/04/2011;10:00;12,4;92;0;12;42
01/04/2011;11:00;12,9;92;0;11;44
01/04/2011;12:00;13,3;90;0;10;68
01/04/2011;13:00;14,1;87,5;0;8;78
01/04/2011;14:00;14,5;85;0;7;82
01/04/2011;15:00;14,8;85,5;0;8;86
01/04/2011;16:00;15,1;84,5;0;8;72
01/04/2011;17:00;14,6;86,5;0;5;26
01/04/2011;18:00;13,4;91;0;4;2
01/04/2011;19:00;12,5;92,5;0;5;0
01/04/2011;20:00;11,8;95;0;7;0
01/04/2011;21:00;11,5;96;0;4;0
01/04/2011;22:00;11,3;96,5;0;7;0
01/04/2011;23:00;10,3;96,5;0;7;0
02/04/2011;00:00;9,3;98;0,2;3;0
02/04/2011;01:00;9;98,5;0;4;0
02/04/2011;02:00;8,5;99;0;6;0
02/04/2011;03:00;8,5;99,5;0;6;0
02/04/2011;04:00;7,6;99,5;0;8;0
02/04/2011;05:00;8,4;99,5;0,2;5;6
02/04/2011;06:00;10,9;98,5;0;6;46
02/04/2011;07:00;13,2;88,5;0;12;94
02/04/2011;08:00;16,5;79,5;0;13;160
02/04/2011;09:00;19,2;71,5;0;14;196
02/04/2011;10:00;21,1;63,5;0;14;218
02/04/2011;11:00;21,8;55;0;14;204
02/04/2011;12:00;22,9;55;0;14;218
02/04/2011;13:00;24;48,5;0;11;216
02/04/2011;14:00;22,5;55;0;11;122
02/04/2011;15:00;22,6;61,5;0;12;132
02/04/2011;16:00;21,1;67;0;11;76
02/04/2011;17:00;18,9;74,5;0;8;20
02/04/2011;18:00;17,4;79,5;0;4;0
02/04/2011;19:00;16;86,5;0;5;0
02/04/2011;20:00;15,9;86;0;6;0
02/04/2011;21:00;15,2;83;0;10;0
02/04/2011;22:00;14;81;0;9;0
02/04/2011;23:00;13,3;82,5;0;10;0
03/04/2011;00:00;12,3;85;0;7;0
03/04/2011;01:00;12,5;85;0;6;0
03/04/2011;02:00;12,4;81,5;0;6;0
03/04/2011;03:00;12;84,5;0;6;0
03/04/2011;04:00;11,3;88;0,2;9;0
03/04/2011;05:00;10,2;93,5;2,4;8;0
03/04/2011;06:00;9,9;96;0,6;9;6
03/04/2011;07:00;9,9;97;0;7;10
03/04/2011;08:00;10,3;96;0;9;28
03/04/2011;09:00;10,7;94;0;6;38
03/04/2011;10:00;10,6;92;0;7;32
03/04/2011;11:00;10,9;90;0;8;34
03/04/2011;12:00;10,9;90,5;0,2;10;40
03/04/2011;13:00;11,1;86,5;0;8;50
03/04/2011;14:00;11,2;86,5;0;9;58
03/04/2011;15:00;11;84,5;0;8;30
03/04/2011;16:00;10,9;86;0;7;14
03/04/2011;17:00;10,9;89,5;0;4;8
03/04/2011;18:00;10,5;93;0,2;3;0
03/04/2011;19:00;10,2;94;0;4;0
03/04/2011;20:00;10,1;93,5;0;4;0
03/04/2011;21:00;9;95,5;0;6;0
03/04/2011;22:00;9,2;96;0;5;0
03/04/2011;23:00;9,1;94;0;5;0
04/04/2011;00:00;8,6;92,5;0;7;0
04/04/2011;01:00;7,6;93,5;0;8;0
04/04/2011;02:00;7;95;0;6;0
04/04/2011;03:00;6,7;96;0;5;0
04/04/2011;04:00;7,4;95,5;0;5;0
04/04/2011;05:00;6,6;96;0;5;2
04/04/2011;06:00;8;96,5;0;6;44
04/04/2011;07:00;9,2;93;0;6;66
04/04/2011;08:00;9;89;0;12;106
04/04/2011;09:00;9,2;86,5;0;13;132
04/04/2011;10:00;10,3;82;0;8;154
04/04/2011;11:00;11,7;79;0;4;104
04/04/2011;12:00;12,3;70;0;11;212
04/04/2011;13:00;12,8;69;0;14;120
04/04/2011;14:00;12,9;66,5;0;9;108
04/04/2011;15:00;13,3;68,5;0;10;78
04/04/2011;16:00;12,9;68,5;0;10;76
04/04/2011;17:00;12,3;73;0;7;26
04/04/2011;18:00;10,1;83,5;0;3;2
04/04/2011;19:00;8,5;90;0;4;0
04/04/2011;20:00;8,1;90;0;5;0
04/04/2011;21:00;6,9;91,5;0;4;0
04/04/2011;22:00;6,2;93;0;3;0
04/04/2011;23:00;5,1;94,5;0;4;0
05/04/2011;00:00;4,7;96;0;2;0
05/04/2011;01:00;3,4;96;0;4;0
05/04/2011;02:00;3,7;97,5;0;2;0
05/04/2011;03:00;3,8;97,5;0;3;0
05/04/2011;04:00;4,9;97,5;0;2;0
05/04/2011;05:00;4,1;97;0;3;2
05/04/2011;06:00;6,3;98;0;5;22
05/04/2011;07:00;8,7;91,5;0;9;74
05/04/2011;08:00;11,5;83,5;0;13;142
05/04/2011;09:00;13,3;78;0;14;196
05/04/2011;10:00;14;76;0;15;196
05/04/2011;11:00;14,5;70,5;0;14;174
05/04/2011;12:00;15,8;58,5;0;14;218
05/04/2011;13:00;16,6;48;0;13;224
05/04/2011;14:00;17,2;46,5;0;11;162
05/04/2011;15:00;17,1;48,5;0;11;128
05/04/2011;16:00;16,9;52;0;9;74
05/04/2011;17:00;15;61,5;0;7;30
05/04/2011;18:00;13,4;69,5;0;3;2
05/04/2011;19:00;12,4;68,5;0;2;0
05/04/2011;20:00;11,5;74,5;0;2;0
05/04/2011;21:00;9,6;83,5;0;3;0
05/04/2011;22:00;9,1;81,5;0;4;0
05/04/2011;23:00;8,6;87;0;4;0
06/04/2011;00:00;8;88,5;0;3;0
06/04/2011;01:00;7,8;89;0;2;0
06/04/2011;02:00;6,3;92;0;1;0
06/04/2011;03:00;5,7;93,5;0;3;0
06/04/2011;04:00;5,7;95;0;2;0
06/04/2011;05:00;6,2;95,5;0;1;8
06/04/2011;06:00;10,1;84;0;3;52
06/04/2011;07:00;13,1;73;0;6;112
06/04/2011;08:00;16,7;58;0;4;166
06/04/2011;09:00;18,1;54,5;0;8;214
06/04/2011;10:00;19,3;50;0;10;248
06/04/2011;11:00;20,7;38,5;0;12;262
06/04/2011;12:00;21,4;42;0;12;264
06/04/2011;13:00;22;45,5;0;11;242
06/04/2011;14:00;22,1;49,5;0;12;200
06/04/2011;15:00;22,8;49,5;0;12;136
06/04/2011;16:00;22,6;50;0;10;90
06/04/2011;17:00;21,7;54,5;0;8;38
06/04/2011;18:00;19,3;63,5;0;6;4
06/04/2011;19:00;17,9;68,5;0;6;0
06/04/2011;20:00;16,5;76,5;0;6;0
06/04/2011;21:00;15,7;79;0;4;0
06/04/2011;22:00;14,8;86;0;4;0
06/04/2011;23:00;13,6;89;0;5;0
07/04/2011;00:00;12,7;92,5;0;1;0
07/04/2011;01:00;11,3;95;0;3;0
07/04/2011;02:00;10,8;96;0;2;0
07/04/2011;03:00;10,7;97;0;2;0
07/04/2011;04:00;9;97,5;0;3;0
07/04/2011;05:00;9,4;97,5;0;2;8
07/04/2011;06:00;12,9;97,5;0;2;58
07/04/2011;07:00;15,8;82,5;0;3;112
07/04/2011;08:00;20,3;58,5;0;4;170
07/04/2011;09:00;21,6;48;0;4;220
07/04/2011;10:00;22,3;45;0;13;254
07/04/2011;11:00;23,4;33,5;0;9;270
07/04/2011;12:00;24;35;0;10;254
07/04/2011;13:00;24;31;0;9;220
07/04/2011;14:00;23,3;34,5;0;13;186
07/04/2011;15:00;23,5;32,5;0;9;138
07/04/2011;16:00;22,8;38,5;0;9;82
07/04/2011;17:00;20,6;48;0;6;30
07/04/2011;18:00;18,4;52,5;0;4;4
07/04/2011;19:00;17;59;0;4;0
07/04/2011;20:00;15,7;61;0;4;0
07/04/2011;21:00;14,8;64;0;6;0
07/04/2011;22:00;13,2;71,5;0;3;0
07/04/2011;23:00;11,9;76,5;0;4;0
08/04/2011;00:00;9,9;83,5;0;2;0
08/04/2011;01:00;10;83;0;5;0
08/04/2011;02:00;9,1;88,5;0;6;0
08/04/2011;03:00;9;89,5;0;5;0
08/04/2011;04:00;8,1;91,5;0;2;0
08/04/2011;05:00;7,9;94;0;3;6
08/04/2011;06:00;10,7;91,5;0;6;48
08/04/2011;07:00;14,1;80;0;6;104
08/04/2011;08:00;16,8;67,5;0;7;160
08/04/2011;09:00;17,5;62;0;9;182
08/04/2011;10:00;18,9;57;0;9;236
08/04/2011;11:00;19,2;60,5;0;9;240
08/04/2011;12:00;19,5;56;0;9;228
08/04/2011;13:00;19,7;49,5;0;11;232
08/04/2011;14:00;19,8;51;0;10;200
08/04/2011;15:00;19,8;51;0;10;142
08/04/2011;16:00;19,4;50;0;11;84
08/04/2011;17:00;18,2;52;0;10;32
08/04/2011;18:00;16,4;60,5;0;7;4
08/04/2011;19:00;15;66;0;6;0
08/04/2011;20:00;13,8;70,5;0;5;0
08/04/2011;21:00;13;73,5;0;5;0
08/04/2011;22:00;11,6;79,5;0;5;0
08/04/2011;23:00;10,9;81,5;0;5;0
09/04/2011;00:00;10,2;84,5;0;5;0
09/04/2011;01:00;10;81;0;8;0
09/04/2011;02:00;9,1;84,5;0;7;0
09/04/2011;03:00;8,4;86,5;0;5;0
09/04/2011;04:00;7,8;89;0;8;0
09/04/2011;05:00;7,9;89,5;0;7;6
09/04/2011;06:00;9,3;86;0;10;46
09/04/2011;07:00;12;78,5;0;10;108
09/04/2011;08:00;14,6;73;0;10;166
09/04/2011;09:00;16,8;65;0;11;218
09/04/2011;10:00;18,7;57,5;0;10;248
09/04/2011;11:00;19,7;51,5;0;12;264
09/04/2011;12:00;21,7;48,5;0;13;268
09/04/2011;13:00;22,3;47,5;0;15;246
09/04/2011;14:00;22,8;45;0;14;208
09/04/2011;15:00;22,4;49;0;16;154
09/04/2011;16:00;22;48;0;15;92
09/04/2011;17:00;20,2;49,5;0;11;36
09/04/2011;18:00;18,2;54;0;7;4
09/04/2011;19:00;15,7;60,5;0;8;0
09/04/2011;20:00;13,8;70,5;0;6;0
09/04/2011;21:00;12,6;73,5;0;6;0
09/04/2011;22:00;11,1;78;0;7;0
09/04/2011;23:00;10,4;78;0;5;0
10/04/2011;00:00;9,8;80,5;0;5;0
10/04/2011;01:00;9,3;80,5;0;7;0
10/04/2011;02:00;8,9;80;0;6;0
10/04/2011;03:00;8,4;81;0;6;0
10/04/2011;04:00;7,8;83,5;0;4;0
10/04/2011;05:00;8,1;83,5;0;6;8
10/04/2011;06:00;10,4;76;0;5;52
10/04/2011;07:00;13,6;62;0;6;116
10/04/2011;08:00;15,8;55;0;12;178
10/04/2011;09:00;18,1;53;0;8;228
10/04/2011;10:00;19,9;52,5;0;6;256
10/04/2011;11:00;21,7;44;0;7;270
10/04/2011;12:00;22,9;40,5;0;6;252
10/04/2011;13:00;24,2;38;0;5;248
10/04/2011;14:00;25,4;36;0;4;200
10/04/2011;15:00;25,1;43,5;0;4;146
10/04/2011;16:00;23,7;47;0;6;96
10/04/2011;17:00;21,5;58;0;5;38
10/04/2011;18:00;18,3;70;0;5;6
10/04/2011;19:00;17,6;72,5;0;3;0
10/04/2011;20:00;15,9;78;0;3;0
10/04/2011;21:00;13,7;85,5;0;6;0
10/04/2011;22:00;12,7;88,5;0;4;0
10/04/2011;23:00;12;90,5;0;5;0
11/04/2011;00:00;11;93;0;4;0
11/04/2011;01:00;11,2;94,5;0;5;0
11/04/2011;02:00;9,8;95,5;0;3;0
11/04/2011;03:00;9,3;96,5;0;5;0
11/04/2011;04:00;9,2;96,5;0;5;0
11/04/2011;05:00;8,8;97;0;6;8
11/04/2011;06:00;11;94,5;0;6;58
11/04/2011;07:00;13;85;0;8;112
11/04/2011;08:00;14,6;79,5;0;10;170
11/04/2011;09:00;17,1;70;0;11;218
11/04/2011;10:00;18,6;62;0;14;254
11/04/2011;11:00;20,3;59,5;0;16;260
11/04/2011;12:00;20,6;54,5;0;17;238
11/04/2011;13:00;20,9;54,5;0;15;226
11/04/2011;14:00;20,2;56;0;14;166
11/04/2011;15:00;19,8;55;0;16;106
11/04/2011;16:00;19,1;61;0;15;84
11/04/2011;17:00;17,9;67;0;12;30
11/04/2011;18:00;15,9;74,5;0;11;4
11/04/2011;19:00;13,9;75,5;0;14;0
11/04/2011;20:00;12,4;81,5;0;12;0
11/04/2011;21:00;12,7;81,5;0;11;0
11/04/2011;22:00;12,2;84;0;14;0
11/04/2011;23:00;11,8;81,5;0;13;0
12/04/2011;00:00;10,4;75,5;0;14;0
12/04/2011;01:00;8,3;82,5;0;12;0
12/04/2011;02:00;7,2;87,5;0;10;0
12/04/2011;03:00;7;91;0;8;0
12/04/2011;04:00;6,1;91,5;0;6;0
12/04/2011;05:00;6,5;93,5;0;6;6
12/04/2011;06:00;7,9;88;0;8;38
12/04/2011;07:00;9,3;79;0;11;90
12/04/2011;08:00;10,5;72,5;0;13;134
12/04/2011;09:00;11;60,5;0;17;182
12/04/2011;10:00;11,1;61;0;18;196
12/04/2011;11:00;12,1;52,5;0;17;218
12/04/2011;12:00;12,5;51;0;16;210
12/04/2011;13:00;13,3;50;0;15;192
12/04/2011;14:00;13;44;0;16;194
12/04/2011;15:00;13,3;42,5;0;15;166
12/04/2011;16:00;12,7;43,5;0;16;90
12/04/2011;17:00;11,5;45,5;0;12;50
12/04/2011;18:00;9;54;0;8;4
12/04/2011;19:00;7,1;60;0;7;0
12/04/2011;20:00;6;66,5;0;6;0
12/04/2011;21:00;4,7;73;0;6;0
12/04/2011;22:00;5,2;71,5;0;5;0
12/04/2011;23:00;4,2;77;0;4;0
13/04/2011;00:00;3,3;80;0;3;0
13/04/2011;01:00;1,3;87,5;0;2;0
13/04/2011;02:00;0,7;92;0;2;0
13/04/2011;03:00;0,4;93,5;0;4;0
13/04/2011;04:00;-0,2;93;0;3;0
13/04/2011;05:00;1,6;93,5;0;0;14
13/04/2011;06:00;3,9;87;0;3;62
13/04/2011;07:00;8,1;71,5;0;2;120
13/04/2011;08:00;10,6;62;0;4;182
13/04/2011;09:00;11,4;55;0;5;218
13/04/2011;10:00;12,3;47,5;0;5;252
13/04/2011;11:00;12,1;43;0;7;244
13/04/2011;12:00;12,5;45;0;7;184
13/04/2011;13:00;12,5;42,5;0;6;140
13/04/2011;14:00;12,3;47,5;0;4;102
13/04/2011;15:00;12,4;46;0;5;68
13/04/2011;16:00;11,9;51;0;2;38
13/04/2011;17:00;11,3;54;0;3;18
13/04/2011;18:00;10,6;54,5;0;2;4
13/04/2011;19:00;9,9;61;0;3;0
13/04/2011;20:00;9,1;55,5;0;3;0
13/04/2011;21:00;7,9;63;0;3;0
13/04/2011;22:00;7,2;77;0;2;0
13/04/2011;23:00;7,9;71,5;0;5;0
14/04/2011;00:00;8,1;69;0;5;0
14/04/2011;01:00;8,6;65,5;0;5;0
14/04/2011;02:00;8,2;67;0;5;0
14/04/2011;03:00;7,8;71,5;0;4;0
14/04/2011;04:00;7,4;74,5;0;4;0
14/04/2011;05:00;7,2;78,5;0;5;6
14/04/2011;06:00;8,6;70,5;0;5;38
14/04/2011;07:00;10;61,5;0;7;88
14/04/2011;08:00;10,9;55,5;0;7;118
14/04/2011;09:00;11,9;49;0;6;174
14/04/2011;10:00;13,2;44,5;0;4;144
14/04/2011;11:00;14;48,5;0;5;252
14/04/2011;12:00;13,6;44,5;0;6;212
14/04/2011;13:00;14,3;42,5;0;5;146
14/04/2011;14:00;14,4;41,5;0;5;136
14/04/2011;15:00;14,4;41,5;0;3;90
14/04/2011;16:00;14,2;43,5;0;5;62
14/04/2011;17:00;12,9;46,5;0;4;24
14/04/2011;18:00;11,3;51,5;0;5;2
14/04/2011;19:00;10;58,5;0;4;0
14/04/2011;20:00;8;70,5;0;3;0
14/04/2011;21:00;6,6;74,5;0;4;0
14/04/2011;22:00;5,5;82;0;2;0
14/04/2011;23:00;4,4;86;0;5;0
15/04/2011;00:00;5,2;90;0;4;0
15/04/2011;01:00;5,9;88,5;0;3;0
15/04/2011;02:00;7;83;0;5;0
15/04/2011;03:00;7;82,5;0;3;0
15/04/2011;04:00;7,2;84;0;4;0
15/04/2011;05:00;7,5;84;0;4;4
15/04/2011;06:00;8,2;81,5;0;5;18
15/04/2011;07:00;9,1;79;0;6;34
15/04/2011;08:00;10,2;71,5;0;7;60
15/04/2011;09:00;11,7;66;0;8;104
15/04/2011;10:00;13,3;52;0;11;162
15/04/2011;11:00;15;43;0;12;284
15/04/2011;12:00;14,6;45,5;0;12;178
15/04/2011;13:00;14,8;41,5;0;11;108
15/04/2011;14:00;14,5;44,5;0;13;114
15/04/2011;15:00;14,6;42,5;0;11;92
15/04/2011;16:00;14,2;43,5;0;11;54
15/04/2011;17:00;12,7;50,5;0;7;24
15/04/2011;18:00;11,6;54,5;0;4;4
15/04/2011;19:00;10,2;59;0;5;0
15/04/2011;20:00;8,3;68;0;5;0
15/04/2011;21:00;7,8;70;0;3;0
15/04/2011;22:00;6,2;76,5;0;3;0
15/04/2011;23:00;4,7;85;0;4;0
16/04/2011;00:00;3,8;87;0;3;0
16/04/2011;01:00;2,5;89,5;0;3;0
16/04/2011;02:00;2,7;90,5;0;3;0
16/04/2011;03:00;1,5;92,5;0;4;0
16/04/2011;04:00;1,5;95;0;2;0
16/04/2011;05:00;2,3;95;0;2;16
16/04/2011;06:00;6,4;86,5;0;2;64
16/04/2011;07:00;10,5;66;0;4;124
16/04/2011;08:00;13,4;47;0;5;188
16/04/2011;09:00;14,8;43;0;4;234
16/04/2011;10:00;14,9;44;0;9;266
16/04/2011;11:00;15,8;40;0;11;278
16/04/2011;12:00;16,2;36;0;11;280
16/04/2011;13:00;16,6;36;0;10;248
16/04/2011;14:00;16;36,5;0;11;220
16/04/2011;15:00;16,5;40,5;0;11;150
16/04/2011;16:00;15,2;41;0;11;76
16/04/2011;17:00;14,2;42,5;0;9;34
16/04/2011;18:00;12,4;48;0;7;4
16/04/2011;19:00;10,5;54,5;0;7;0
16/04/2011;20:00;9,7;58,5;0;4;0
16/04/2011;21:00;8,2;67;0;4;0
16/04/2011;22:00;7,6;70;0;5;0
16/04/2011;23:00;7,2;72;0;5;0
17/04/2011;00:00;6,2;76;0;6;0
17/04/2011;01:00;4,2;84;0;3;0
17/04/2011;02:00;3,9;85;0;3;0
17/04/2011;03:00;3;91;0;4;0
17/04/2011;04:00;2;91,5;0;5;0
17/04/2011;05:00;3,5;92;0;4;14
17/04/2011;06:00;6,7;85,5;0;6;66
17/04/2011;07:00;10,7;61,5;0;7;126
17/04/2011;08:00;13,9;53,5;0;10;184
17/04/2011;09:00;15,4;38;0;14;234
17/04/2011;10:00;15,9;36;0;17;266
17/04/2011;11:00;16;37;0;18;278
17/04/2011;12:00;16,9;34;0;15;276
17/04/2011;13:00;17,2;34,5;0;14;252
17/04/2011;14:00;17,3;38;0;14;212
17/04/2011;15:00;17,4;38;0;12;158
17/04/2011;16:00;16,4;42,5;0;12;74
17/04/2011;17:00;15,2;45,5;0;9;28
17/04/2011;18:00;13;53;0;6;8
17/04/2011;19:00;11,6;58,5;0;5;0
17/04/2011;20:00;9,9;63,5;0;6;0
17/04/2011;21:00;8,5;70,5;0;5;0
17/04/2011;22:00;8,9;69,5;0;6;0
17/04/2011;23:00;7,6;72,5;0;5;0
18/04/2011;00:00;6,7;75;0;4;0
18/04/2011;01:00;6,4;77,5;0;4;0
18/04/2011;02:00;6,3;77,5;0;4;0
18/04/2011;03:00;5,3;80;0;3;0
18/04/2011;04:00;4,2;87;0;4;0
18/04/2011;05:00;4,5;88,5;0;4;16
18/04/2011;06:00;7,7;79,5;0;4;66
18/04/2011;07:00;11,6;68;0;6;128
18/04/2011;08:00;14,8;59,5;0;5;188
18/04/2011;09:00;16,9;54;0;8;232
18/04/2011;10:00;18,4;47;0;10;266
18/04/2011;11:00;19,7;43,5;0;12;280
18/04/2011;12:00;20,6;39;0;13;276
18/04/2011;13:00;21,3;38;0;11;252
18/04/2011;14:00;22,1;36,5;0;8;214
18/04/2011;15:00;22,1;33,5;0;6;160
18/04/2011;16:00;21,4;38,5;0;7;100
18/04/2011;17:00;19,6;42,5;0;7;42
18/04/2011;18:00;17,7;49;0;5;8
18/04/2011;19:00;15,6;56;0;4;0
18/04/2011;20:00;13,4;65,5;0;4;0
18/04/2011;21:00;12;69,5;0;4;0
18/04/2011;22:00;11,2;74,5;0;4;0
18/04/2011;23:00;10,2;78;0;3;0
19/04/2011;00:00;9,9;80;0;4;0
19/04/2011;01:00;9,2;80,5;0;4;0
19/04/2011;02:00;8,1;84;0;4;0
19/04/2011;03:00;8,5;85,5;0;3;0
19/04/2011;04:00;7,6;86,5;0;5;0
19/04/2011;05:00;8,3;87;0;4;16
19/04/2011;06:00;11,6;76,5;0;6;68
19/04/2011;07:00;14,6;68;0;7;128
19/04/2011;08:00;18,1;51,5;0;5;186
19/04/2011;09:00;19,1;46;0;4;234
19/04/2011;10:00;21;42;0;4;264
19/04/2011;11:00;21,8;38,5;0;5;280
19/04/2011;12:00;22,3;43,5;0;7;274
19/04/2011;13:00;23,4;35,5;0;6;228
19/04/2011;14:00;23,5;31,5;0;6;212
19/04/2011;15:00;23,1;28,5;0;9;164
19/04/2011;16:00;22,5;32;0;9;102
19/04/2011;17:00;20,7;43;0;8;44
19/04/2011;18:00;17,6;52,5;0;5;4
19/04/2011;19:00;16,7;56;0;6;0
19/04/2011;20:00;15;65;0;3;0
19/04/2011;21:00;13,7;70;0;2;0
19/04/2011;22:00;12;76,5;0;3;0
19/04/2011;23:00;11,7;78,5;0;2;0
20/04/2011;00:00;10,6;83,5;0;3;0
20/04/2011;01:00;10,8;83;0;1;0
20/04/2011;02:00;9,1;88;0;3;0
20/04/2011;03:00;8,5;90;0;1;0
20/04/2011;04:00;8,2;89,5;0;1;0
20/04/2011;05:00;9,5;85,5;0;2;18
20/04/2011;06:00;12,4;75,5;0;4;68
20/04/2011;07:00;14,6;65,5;0;9;130
20/04/2011;08:00;16,2;59;0;10;190
20/04/2011;09:00;18,5;54,5;0;12;234
20/04/2011;10:00;20,3;47;0;12;268
20/04/2011;11:00;21,6;36;0;12;280
20/04/2011;12:00;22,4;32;0;12;276
20/04/2011;13:00;23,2;32;0;12;252
20/04/2011;14:00;23,1;34,5;0;14;212
20/04/2011;15:00;22,8;35,5;0;13;158
20/04/2011;16:00;22,5;37,5;0;12;98
20/04/2011;17:00;21,3;40;0;9;44
20/04/2011;18:00;18,9;45,5;0;5;6
20/04/2011;19:00;17,6;51,5;0;5;0
20/04/2011;20:00;16,2;56,5;0;5;0
20/04/2011;21:00;15,3;62;0;4;0
20/04/2011;22:00;14,3;65;0;7;0
20/04/2011;23:00;13,1;67;0;6;0
21/04/2011;00:00;11,8;68,5;0;4;0
21/04/2011;01:00;10,6;72;0;7;0
21/04/2011;02:00;9,1;73,5;0;6;0
21/04/2011;03:00;8;78;0;6;0
21/04/2011;04:00;8,1;78;0;7;2
21/04/2011;05:00;9,6;73;0;4;20
21/04/2011;06:00;13,8;65;0;7;80
21/04/2011;07:00;15,8;52,5;0;11;144
21/04/2011;08:00;17,9;46;0;11;198
21/04/2011;09:00;18,5;44,5;0;11;242
21/04/2011;10:00;19,8;39;0;11;272
21/04/2011;11:00;20,7;37,5;0;15;288
21/04/2011;12:00;21,6;35;0;16;282
21/04/2011;13:00;22,1;29,5;0;13;260
21/04/2011;14:00;22,1;30;0;13;220
21/04/2011;15:00;22,4;31,5;0;11;164
21/04/2011;16:00;20,3;37,5;0;10;76
21/04/2011;17:00;20,1;39;0;5;36
21/04/2011;18:00;19,2;43,5;0;2;8
21/04/2011;19:00;15,8;58;0;2;0
21/04/2011;20:00;15;60;0;4;0
21/04/2011;21:00;13,7;64;0;3;0
21/04/2011;22:00;12,1;72,5;0;1;0
21/04/2011;23:00;11,4;74,5;0;2;0
22/04/2011;00:00;10,3;78;0;2;0
22/04/2011;01:00;11;76,5;0;1;0
22/04/2011;02:00;11,1;77;0;4;0
22/04/2011;03:00;9,7;82,5;0;6;0
22/04/2011;04:00;8,7;83,5;0;9;0
22/04/2011;05:00;11,1;79;0;6;22
22/04/2011;06:00;13,8;68;0;10;72
