treatment	variety	year	bloc	volume	concentration	plant	leaf	absorbance	dilution	coef
T1	Tremie13	2013	1	200	150	7	F3	0,963	2	0,045299527
T1	Tremie13	2013	1	200	150	7	F4	0,536	4	0,045299922
T1	Tremie13	2013	1	200	150	8	F1	0,429	1	0,045296167
T1	Tremie13	2013	1	200	150	8	F2	0,343	2	0,045298468
T1	Tremie13	2013	1	200	150	8	F3	0,927	2	0,045299062
T1	Tremie13	2013	1	200	150	8	F4	0,599	4	0,045299856
T1	Tremie13	2013	1	200	150	9	F1	0,585	1	0,045299675
T1	Tremie13	2013	1	200	150	9	F2	0,518	4	0,045299519
T1	Tremie13	2013	1	200	150	9	F3	0,756	2	0,045299299
T1	Tremie13	2013	1	200	150	9	F4	0,394	2	0,04529777
T1	Tremie13	2013	1	200	150	10	F1	0,444	4	0,045299189
T1	Tremie13	2013	1	200	150	10	F2	0,643	4	0,045299236
T1	Tremie13	2013	1	200	150	10	F3	0,743	4	0,045299354
T1	Tremie13	2013	1	200	150	10	F4	0,643	4	0,045299236
T1	Tremie13	2013	2	200	150	1	F1	0,126	2	0,045299299
T1	Tremie13	2013	2	200	150	1	F2	0,328	2	0,045297611
T1	Tremie13	2013	2	200	150	1	F3	0,916	2	0,045299441
T1	Tremie13	2013	2	200	150	1	F4	0,574	2	0,045298505
T1	Tremie13	2013	2	200	150	2	F1	0,379	1	0,045297
T1	Tremie13	2013	2	200	150	2	F2	0,371	2	0,045299145
T1	Tremie13	2013	2	200	150	2	F3	0,251	4	0,045298683
T1	Tremie13	2013	2	200	150	2	F4	0,118	5	0,045297505
T1	Tremie13	2013	2	200	150	3	F1	0,774	1	0,045297595
T1	Tremie13	2013	2	200	150	3	F2	0,389	2	0,045298399
T1	Tremie13	2013	2	200	150	3	F3	0,942	2	0,045299351
T1	Tremie13	2013	2	200	150	3	F4	0,457	2	0,045299103
T1	Tremie13	2013	2	200	150	4	F1	0,346	1	0,045299817
T1	Tremie13	2013	2	200	150	4	F2	0,694	2	0,045298783
T1	Tremie13	2013	2	200	150	4	F3	0,484	2	0,045299265
T1	Tremie13	2013	2	200	150	4	F4	0,247	5	0,04529949
T1	Tremie13	2013	2	200	150	5	F1	0,301	1	0,045297216
T1	Tremie13	2013	2	200	150	5	F2	0,773	2	0,04529872
T1	Tremie13	2013	2	200	150	5	F3	0,612	2	0,045299778
T1	Tremie13	2013	2	200	150	5	F4	0,61	4	0,045299272
T1	Tremie13	2013	2	200	150	6	F1	0,756	1	0,045299299
T1	Tremie13	2013	2	200	150	6	F2	0,402	4	0,045299603
T1	Tremie13	2013	2	200	150	6	F3	0,898	2	0,04529977
T1	Tremie13	2013	2	200	150	6	F4	0,93	2	0,045299562
T1	Tremie13	2013	2	200	150	7	F1	0,317	4	0,045298657
T1	Tremie13	2013	2	200	150	7	F2	0,375	4	0,045299429
T1	Tremie13	2013	2	200	150	7	F3	0,363	5	0,045299124
T1	Tremie13	2013	2	200	150	7	F4	0,63	2	0,045299299
T1	Tremie13	2013	2	200	150	8	F1	0,97	1	0,045299584
T1	Tremie13	2013	2	200	150	8	F2	0,836	2	0,045299377
T1	Tremie13	2013	2	200	150	8	F3	0,911	2	0,045299719
T1	Tremie13	2013	2	200	150	8	F4	0,933	2	0,045298959
T1	Tremie13	2013	2	200	150	9	F1	0,097	5	0,045297469
T1	Tremie13	2013	2	200	150	9	F2	0,546	4	0,045299925
T1	Tremie13	2013	2	200	150	9	F3	0,288	5	0,045298688
T1	Tremie13	2013	2	200	150	9	F4	0,776	2	0,04529932
T1	Tremie13	2013	2	200	150	10	F1	0,882	1	0,045298136
T1	Tremie13	2013	2	200	150	10	F2	0,513	5	0,045299613
T1	Tremie13	2013	2	200	150	10	F3	0,751	2	0,045299635
T1	Tremie13	2013	2	200	150	10	F4	0,594	2	0,045298559
T2	Tremie13	2013	1	40	150	1	F1	0,238	2	0,0453
T2	Tremie13	2013	1	40	150	1	F2	0,905	2	0,0453
T2	Tremie13	2013	1	40	150	1	F3	0,795	2	0,0453
T2	Tremie13	2013	1	40	150	1	F4	0,315	1	0,0453
T2	Tremie13	2013	1	40	150	2	F1	0,267	2	0,0453
T2	Tremie13	2013	1	40	150	2	F2	0,658	2	0,0453
T2	Tremie13	2013	1	40	150	2	F3	0,182	2	0,0453
T2	Tremie13	2013	1	40	150	2	F4	0,13	1	0,0453
T2	Tremie13	2013	1	40	150	3	F1	0,294	2	0,0453
T2	Tremie13	2013	1	40	150	3	F2	0,563	4	0,0453
T2	Tremie13	2013	1	40	150	3	F3	0,251	2	0,0453
T2	Tremie13	2013	1	40	150	3	F4	0,187	1	0,0453
T2	Tremie13	2013	1	40	150	4	F1	0,069	2	0,0453
T2	Tremie13	2013	1	40	150	4	F2	0,461	2	0,0453
T2	Tremie13	2013	1	40	150	4	F3	0,025	2	0,0453
T2	Tremie13	2013	1	40	150	4	F4	0,2	1	0,0453
T2	Tremie13	2013	1	40	150	5	F1	0,475	2	0,0453
T2	Tremie13	2013	1	40	150	5	F2	0,316	2	0,0453
T2	Tremie13	2013	1	40	150	5	F3	0,104	2	0,0453
T2	Tremie13	2013	1	40	150	5	F4	0,22	1	0,0453
T2	Tremie13	2013	1	40	150	6	F1	0,397	2	0,0453
T2	Tremie13	2013	1	40	150	6	F2	0,596	4	0,0453
T2	Tremie13	2013	1	40	150	6	F3	0,268	2	0,0453
T2	Tremie13	2013	1	40	150	6	F4	0,496	1	0,0453
T2	Tremie13	2013	1	40	150	7	F1	0,552	2	0,0453
T2	Tremie13	2013	1	40	150	7	F2	0,409	2	0,0453
T2	Tremie13	2013	1	40	150	7	F3	0,056	2	0,0453
T2	Tremie13	2013	1	40	150	7	F4	0,09	1	0,0453
T2	Tremie13	2013	1	40	150	8	F1	0,234	2	0,0453
T2	Tremie13	2013	1	40	150	8	F2	0,562	2	0,0453
T2	Tremie13	2013	1	40	150	8	F3	0,2	2	0,0453
T2	Tremie13	2013	1	40	150	8	F4	0,282	1	0,0453
T2	Tremie13	2013	1	40	150	9	F1	0,151	2	0,0453
T2	Tremie13	2013	1	40	150	9	F2	0,402	2	0,0453
T2	Tremie13	2013	1	40	150	9	F3	0,245	2	0,0453
T2	Tremie13	2013	1	40	150	9	F4	0,323	1	0,0453
T2	Tremie13	2013	1	40	150	10	F1	0,364	2	0,0453
T2	Tremie13	2013	1	40	150	10	F2	0,449	2	0,0453
T2	Tremie13	2013	1	40	150	10	F3	0,064	2	0,0453
T2	Tremie13	2013	1	40	150	10	F4	0,941	1	0,0453
T2	Tremie13	2013	2	40	150	1	F1	0,994	1	0,0453
T2	Tremie13	2013	2	40	150	1	F2	0,556	1	0,0453
T2	Tremie13	2013	2	40	150	1	F3	0,711	1	0,0453
T2	Tremie13	2013	2	40	150	1	F4	0,262	1	0,0453
T2	Tremie13	2013	2	40	150	2	F1	0,372	2	0,0453
T2	Tremie13	2013	2	40	150	2	F2	0,564	2	0,0453
T2	Tremie13	2013	2	40	150	2	F3	0,21	2	0,0453
T2	Tremie13	2013	2	40	150	2	F4	0,106	2	0,0453
T2	Tremie13	2013	2	40	150	3	F1	0,865	2	0,0453
T2	Tremie13	2013	2	40	150	3	F2	1,025	2	0,0453
T2	Tremie13	2013	2	40	150	3	F3	0,224	2	0,0453
T2	Tremie13	2013	2	40	150	3	F4	0,15	2	0,0453
T2	Tremie13	2013	2	40	150	4	F1	0,316	2	0,0453
T2	Tremie13	2013	2	40	150	4	F2	0,674	2	0,0453
T2	Tremie13	2013	2	40	150	4	F3	0,147	2	0,0453
T2	Tremie13	2013	2	40	150	4	F4	0,137	2	0,0453
T2	Tremie13	2013	2	40	150	5	F1	0,152	2	0,0453
T2	Tremie13	2013	2	40	150	5	F2	0,551	2	0,0453
T2	Tremie13	2013	2	40	150	5	F3	0,319	2	0,0453
T2	Tremie13	2013	2	40	150	5	F4	0,124	2	0,0453
T2	Tremie13	2013	2	40	150	6	F1	0,341	2	0,0453
T2	Tremie13	2013	2	40	150	6	F2	0,357	2	0,0453
T2	Tremie13	2013	2	40	150	6	F3	0,316	2	0,0453
T2	Tremie13	2013	2	40	150	6	F4	0,21	1	0,0453
T2	Tremie13	2013	2	40	150	7	F1	0,253	2	0,0453
T2	Tremie13	2013	2	40	150	7	F2	0,531	2	0,0453
T2	Tremie13	2013	2	40	150	7	F3	0,578	2	0,0453
T2	Tremie13	2013	2	40	150	7	F4	0,42	1	0,0453
T2	Tremie13	2013	2	40	150	8	F1	0,302	2	0,0453
T2	Tremie13	2013	2	40	150	8	F2	0,943	2	0,0453
T2	Tremie13	2013	2	40	150	8	F3	0,295	2	0,0453
T2	Tremie13	2013	2	40	150	8	F4	0,371	1	0,0453
T2	Tremie13	2013	2	40	150	9	F1	0,268	2	0,0453
T2	Tremie13	2013	2	40	150	9	F2	0,659	2	0,0453
T2	Tremie13	2013	2	40	150	9	F3	0,188	2	0,0453
T2	Tremie13	2013	2	40	150	9	F4	0,319	1	0,0453
T2	Tremie13	2013	2	40	150	10	F1	0,521	2	0,0453
T2	Tremie13	2013	2	40	150	10	F2	0,906	2	0,0453
T2	Tremie13	2013	2	40	150	10	F3	0,487	2	0,0453
T2	Tremie13	2013	2	40	150	10	F4	0,287	1	0,0453
T2	Tremie13	2013	1	80	150	1	F1	0,61	4	0,0453
T2	Tremie13	2013	1	80	150	1	F2	0,374	4	0,0453
T2	Tremie13	2013	1	80	150	1	F3	0,031	4	0,0453
T2	Tremie13	2013	1	80	150	1	F4	0,194	1	0,0453
T2	Tremie13	2013	1	80	150	2	F1	0,257	4	0,0453
T2	Tremie13	2013	1	80	150	2	F2	0,29	4	0,0453
T2	Tremie13	2013	1	80	150	2	F3	0,189	4	0,0453
T2	Tremie13	2013	1	80	150	2	F4	0,107	4	0,0453
T2	Tremie13	2013	1	80	150	3	F1	0,049	4	0,0453
T2	Tremie13	2013	1	80	150	3	F2	0,357	4	0,0453
T2	Tremie13	2013	1	80	150	3	F3	0,201	4	0,0453
T2	Tremie13	2013	1	80	150	3	F4	0,093	1	0,0453
T2	Tremie13	2013	1	80	150	4	F1	0,106	4	0,0453
T2	Tremie13	2013	1	80	150	4	F2	0,74	4	0,0453
T2	Tremie13	2013	1	80	150	4	F3	0,111	4	0,0453
T2	Tremie13	2013	1	80	150	4	F4	0,215	1	0,0453
T2	Tremie13	2013	1	80	150	5	F1	0,085	4	0,0453
T2	Tremie13	2013	1	80	150	5	F2	0,909	4	0,0453
T2	Tremie13	2013	1	80	150	5	F3	0,522	4	0,0453
T2	Tremie13	2013	1	80	150	5	F4	0,078	4	0,0453
T2	Tremie13	2013	1	80	150	6	F1	0,274	4	0,0453
T2	Tremie13	2013	1	80	150	6	F2	0,17	4	0,0453
T2	Tremie13	2013	1	80	150	6	F3	0,097	4	0,0453
T2	Tremie13	2013	1	80	150	7	F1	0,981	4	0,0453
T2	Tremie13	2013	1	80	150	7	F2	1,068	5	0,0453
T2	Tremie13	2013	1	80	150	7	F3	0,006	4	0,0453
T2	Tremie13	2013	1	80	150	7	F4	0,114	4	0,0453
T2	Tremie13	2013	1	80	150	8	F1	0,886	5	0,0453
T2	Tremie13	2013	1	80	150	8	F2	0,902	5	0,0453
T2	Tremie13	2013	1	80	150	8	F3	0,057	4	0,0453
T2	Tremie13	2013	1	80	150	8	F4	0,036	4	0,0453
T2	Tremie13	2013	1	80	150	9	F2	0,263	4	0,0453
T2	Tremie13	2013	1	80	150	9	F3	0,069	4	0,0453
T2	Tremie13	2013	1	80	150	10	F1	0,224	4	0,0453
T2	Tremie13	2013	1	80	150	10	F2	0,733	4	0,0453
T2	Tremie13	2013	1	80	150	10	F3	0,206	4	0,0453
T2	Tremie13	2013	1	80	150	10	F4	0,086	4	0,0453
T2	Tremie13	2013	2	80	150	1	F1	0,144	4	0,0453
T2	Tremie13	2013	2	80	150	1	F2	0,278	4	0,0453
T2	Tremie13	2013	2	80	150	1	F3	0,2	4	0,0453
T2	Tremie13	2013	2	80	150	1	F4	0,143	1	0,0453
T2	Tremie13	2013	2	80	150	2	F1	1,003	4	0,0453
T2	Tremie13	2013	2	80	150	2	F2	1,023	4	0,0453
T2	Tremie13	2013	2	80	150	2	F3	0,1	4	0,0453
T2	Tremie13	2013	2	80	150	2	F4	0,699	1	0,0453
T2	Tremie13	2013	2	80	150	3	F1	0,11	4	0,0453
T2	Tremie13	2013	2	80	150	3	F2	0,55	4	0,0453
T2	Tremie13	2013	2	80	150	3	F3	0,202	4	0,0453
T2	Tremie13	2013	2	80	150	3	F4	0,249	4	0,0453
T2	Tremie13	2013	2	80	150	4	F1	0,598	4	0,0453
T2	Tremie13	2013	2	80	150	4	F2	0,759	4	0,0453
T2	Tremie13	2013	2	80	150	4	F3	0,928	4	0,0453
T2	Tremie13	2013	2	80	150	4	F4	0,372	4	0,0453
T2	Tremie13	2013	2	80	150	5	F1	0,141	4	0,0453
T2	Tremie13	2013	2	80	150	5	F2	0,824	4	0,0453
T2	Tremie13	2013	2	80	150	5	F3	0,327	1	0,0453
T2	Tremie13	2013	2	80	150	5	F4	0,283	1	0,0453
T2	Tremie13	2013	2	80	150	6	F1	0,159	4	0,0453
T2	Tremie13	2013	2	80	150	6	F2	0,982	4	0,0453
T2	Tremie13	2013	2	80	150	6	F3	0,305	4	0,0453
T2	Tremie13	2013	2	80	150	6	F4	0,091	4	0,0453
T2	Tremie13	2013	2	80	150	7	F1	0,349	4	0,0453
T2	Tremie13	2013	2	80	150	7	F2	1,002	6	0,0453
T2	Tremie13	2013	2	80	150	7	F3	0,483	4	0,0453
T2	Tremie13	2013	2	80	150	7	F4	0,246	4	0,0453
T2	Tremie13	2013	2	80	150	8	F1	0,412	4	0,0453
T2	Tremie13	2013	2	80	150	8	F2	1,072	4	0,0453
T2	Tremie13	2013	2	80	150	8	F3	0,27	4	0,0453
T2	Tremie13	2013	2	80	150	8	F4	0,292	1	0,0453
T2	Tremie13	2013	2	80	150	9	F1	0,897	4	0,0453
T2	Tremie13	2013	2	80	150	9	F2	0,807	6	0,0453
T2	Tremie13	2013	2	80	150	9	F3	0,127	4	0,0453
T2	Tremie13	2013	2	80	150	9	F4	0,131	4	0,0453
T2	Tremie13	2013	2	80	150	10	F1	0,171	4	0,0453
T2	Tremie13	2013	2	80	150	10	F2	0,822	4	0,0453
T2	Tremie13	2013	2	80	150	10	F3	0,387	4	0,0453
T2	Tremie13	2013	2	80	150	10	F4	0,12	4	0,0453
T2	Tremie13	2013	1	150	150	1	F1	0,252	6	0,0453
T2	Tremie13	2013	1	150	150	1	F2	0,436	6	0,0453
T2	Tremie13	2013	1	150	150	1	F3	0,159	6	0,0453
T2	Tremie13	2013	1	150	150	1	F4	0,253	2	0,0453
T2	Tremie13	2013	1	150	150	2	F1	0,266	6	0,0453
T2	Tremie13	2013	1	150	150	2	F2	1,001	10	0,0453
T2	Tremie13	2013	1	150	150	2	F3	0,176	6	0,0453
T2	Tremie13	2013	1	150	150	2	F4	0,541	2	0,0453
T2	Tremie13	2013	1	150	150	3	F1	0,25	6	0,0453
T2	Tremie13	2013	1	150	150	3	F2	0,583	6	0,0453
T2	Tremie13	2013	1	150	150	3	F3	0,252	6	0,0453
T2	Tremie13	2013	1	150	150	3	F4	0,525	2	0,0453
T2	Tremie13	2013	1	150	150	4	F1	0,209	6	0,0453
T2	Tremie13	2013	1	150	150	4	F2	0,961	6	0,0453
T2	Tremie13	2013	1	150	150	4	F3	0,305	6	0,0453
T2	Tremie13	2013	1	150	150	4	F4	0,246	2	0,0453
T2	Tremie13	2013	1	150	150	5	F1	0,253	6	0,0453
T2	Tremie13	2013	1	150	150	5	F2	0,525	6	0,0453
T2	Tremie13	2013	1	150	150	5	F3	0,762	8	0,0453
T2	Tremie13	2013	1	150	150	5	F4	0,224	8	0,0453
T2	Tremie13	2013	1	150	150	6	F1	0,149	6	0,0453
T2	Tremie13	2013	1	150	150	6	F2	0,656	6	0,0453
T2	Tremie13	2013	1	150	150	6	F3	0,296	6	0,0453
T2	Tremie13	2013	1	150	150	6	F4	0,521	2	0,0453
T2	Tremie13	2013	1	150	150	7	F1	0,789	6	0,0453
T2	Tremie13	2013	1	150	150	7	F2	0,751	16	0,0453
T2	Tremie13	2013	1	150	150	7	F3	0,119	6	0,0453
T2	Tremie13	2013	1	150	150	7	F4	0,535	2	0,0453
T2	Tremie13	2013	1	150	150	8	F1	0,086	6	0,0453
T2	Tremie13	2013	1	150	150	8	F2	0,107	6	0,0453
T2	Tremie13	2013	1	150	150	8	F3	0,097	6	0,0453
T2	Tremie13	2013	1	150	150	8	F4	0,441	2	0,0453
T2	Tremie13	2013	1	150	150	9	F1	0,271	6	0,0453
T2	Tremie13	2013	1	150	150	9	F2	0,451	6	0,0453
T2	Tremie13	2013	1	150	150	9	F3	0,331	6	0,0453
T2	Tremie13	2013	1	150	150	9	F4	0,716	2	0,0453
T2	Tremie13	2013	1	150	150	10	F1	0,623	6	0,0453
T2	Tremie13	2013	1	150	150	10	F2	0,912	8	0,0453
T2	Tremie13	2013	1	150	150	10	F3	0,119	6	0,0453
T2	Tremie13	2013	1	150	150	10	F4	0,28	2	0,0453
T2	Tremie13	2013	2	150	150	1	F1	0,132	6	0,0453
T2	Tremie13	2013	2	150	150	1	F2	0,698	6	0,0453
T2	Tremie13	2013	2	150	150	1	F3	0,427	6	0,0453
T2	Tremie13	2013	2	150	150	1	F4	0,577	2	0,0453
T2	Tremie13	2013	2	150	150	2	F1	0,151	6	0,0453
T2	Tremie13	2013	2	150	150	2	F2	0,758	6	0,0453
T2	Tremie13	2013	2	150	150	2	F3	0,316	6	0,0453
T2	Tremie13	2013	2	150	150	2	F4	0,486	2	0,0453
T2	Tremie13	2013	2	150	150	3	F1	0,253	6	0,0453
T2	Tremie13	2013	2	150	150	3	F2	0,889	6	0,0453
T2	Tremie13	2013	2	150	150	3	F3	0,173	6	0,0453
T2	Tremie13	2013	2	150	150	3	F4	0,357	2	0,0453
T2	Tremie13	2013	2	150	150	4	F1	0,134	6	0,0453
T2	Tremie13	2013	2	150	150	4	F2	0,832	6	0,0453
T2	Tremie13	2013	2	150	150	4	F3	0,118	6	0,0453
T2	Tremie13	2013	2	150	150	4	F4	0,323	2	0,0453
T2	Tremie13	2013	2	150	150	5	F1	0,576	6	0,0453
T2	Tremie13	2013	2	150	150	5	F2	0,525	6	0,0453
T2	Tremie13	2013	2	150	150	5	F3	0,224	6	0,0453
T2	Tremie13	2013	2	150	150	5	F4	0,562	2	0,0453
T2	Tremie13	2013	2	150	150	6	F1	0,323	6	0,0453
T2	Tremie13	2013	2	150	150	6	F2	0,849	6	0,0453
T2	Tremie13	2013	2	150	150	6	F3	0,096	6	0,0453
T2	Tremie13	2013	2	150	150	6	F4	0,291	2	0,0453
T2	Tremie13	2013	2	150	150	7	F1	0,092	6	0,0453
T2	Tremie13	2013	2	150	150	7	F2	0,883	10	0,0453
T2	Tremie13	2013	2	150	150	7	F3	0,625	6	0,0453
T2	Tremie13	2013	2	150	150	7	F4	0,494	2	0,0453
T2	Tremie13	2013	2	150	150	8	F1	0,298	6	0,0453
T2	Tremie13	2013	2	150	150	8	F2	0,716	6	0,0453
T2	Tremie13	2013	2	150	150	8	F3	0,175	6	0,0453
T2	Tremie13	2013	2	150	150	8	F4	0,29	2	0,0453
T2	Tremie13	2013	2	150	150	9	F1	0,387	6	0,0453
T2	Tremie13	2013	2	150	150	9	F2	0,782	6	0,0453
T2	Tremie13	2013	2	150	150	9	F3	0,342	6	0,0453
T2	Tremie13	2013	2	150	150	9	F4	0,736	2	0,0453
T2	Tremie13	2013	2	150	150	10	F1	0,08	6	0,0453
T2	Tremie13	2013	2	150	150	10	F2	0,717	10	0,0453
T2	Tremie13	2013	2	150	150	10	F3	0,228	6	0,0453
T2	Tremie13	2013	2	150	150	10	F4	0,457	2	0,0453
T2	Tremie13	2013	1	200	150	1	F1	0,28	8	0,0453
T2	Tremie13	2013	1	200	150	1	F2	0,953	10	0,0453
T2	Tremie13	2013	1	200	150	1	F3	0,31	8	0,0453
T2	Tremie13	2013	1	200	150	1	F4	0,309	4	0,0453
T2	Tremie13	2013	1	200	150	2	F1	0,121	8	0,0453
T2	Tremie13	2013	1	200	150	2	F2	0,545	8	0,0453
T2	Tremie13	2013	1	200	150	2	F3	0,114	8	0,0453
T2	Tremie13	2013	1	200	150	2	F4	0,242	4	0,0453
T2	Tremie13	2013	1	200	150	3	F1	0,292	8	0,0453
T2	Tremie13	2013	1	200	150	3	F2	0,515	8	0,0453
T2	Tremie13	2013	1	200	150	3	F3	0,462	8	0,0453
T2	Tremie13	2013	1	200	150	3	F4	0,358	4	0,0453
T2	Tremie13	2013	1	200	150	4	F1	0,266	8	0,0453
T2	Tremie13	2013	1	200	150	4	F2	0,625	8	0,0453
T2	Tremie13	2013	1	200	150	4	F3	0,186	8	0,0453
T2	Tremie13	2013	1	200	150	4	F4	0,653	4	0,0453
T2	Tremie13	2013	1	200	150	5	F1	0,153	8	0,0453
T2	Tremie13	2013	1	200	150	5	F2	0,368	8	0,0453
T2	Tremie13	2013	1	200	150	5	F3	0,216	8	0,0453
T2	Tremie13	2013	1	200	150	5	F4	0,173	4	0,0453
T2	Tremie13	2013	1	200	150	6	F1	0,152	8	0,0453
T2	Tremie13	2013	1	200	150	6	F2	0,313	8	0,0453
T2	Tremie13	2013	1	200	150	6	F3	0,312	8	0,0453
T2	Tremie13	2013	1	200	150	6	F4	0,482	4	0,0453
T2	Tremie13	2013	1	200	150	7	F1	0,265	8	0,0453
T2	Tremie13	2013	1	200	150	7	F2	0,363	8	0,0453
T2	Tremie13	2013	1	200	150	7	F3	0,031	8	0,0453
T2	Tremie13	2013	1	200	150	7	F4	0,23	4	0,0453
T2	Tremie13	2013	1	200	150	8	F1	0,164	8	0,0453
T2	Tremie13	2013	1	200	150	8	F2	0,901	8	0,0453
T2	Tremie13	2013	1	200	150	8	F3	0,341	8	0,0453
T2	Tremie13	2013	1	200	150	8	F4	0,432	4	0,0453
T2	Tremie13	2013	1	200	150	9	F1	0,226	8	0,0453
T2	Tremie13	2013	1	200	150	9	F2	0,809	8	0,0453
T2	Tremie13	2013	1	200	150	9	F3	0,43	8	0,0453
T2	Tremie13	2013	1	200	150	9	F4	0,416	4	0,0453
T2	Tremie13	2013	1	200	150	10	F1	0,216	8	0,0453
T2	Tremie13	2013	1	200	150	10	F2	0,956	8	0,0453
T2	Tremie13	2013	1	200	150	10	F3	0,299	8	0,0453
T2	Tremie13	2013	1	200	150	10	F4	0,334	4	0,0453
T2	Tremie13	2013	2	200	150	1	F1	0,332	8	0,0453
T2	Tremie13	2013	2	200	150	1	F2	0,711	8	0,0453
T2	Tremie13	2013	2	200	150	1	F3	0,124	8	0,0453
T2	Tremie13	2013	2	200	150	1	F4	0,08	4	0,0453
T2	Tremie13	2013	2	200	150	2	F1	0,371	8	0,0453
T2	Tremie13	2013	2	200	150	2	F2	0,361	8	0,0453
T2	Tremie13	2013	2	200	150	2	F3	0,147	8	0,0453
T2	Tremie13	2013	2	200	150	2	F4	0,066	4	0,0453
T2	Tremie13	2013	2	200	150	3	F1	0,374	8	0,0453
T2	Tremie13	2013	2	200	150	3	F2	0,998	8	0,0453
T2	Tremie13	2013	2	200	150	3	F3	0,111	8	0,0453
T2	Tremie13	2013	2	200	150	3	F4	0,251	4	0,0453
T2	Tremie13	2013	2	200	150	4	F1	0,245	8	0,0453
T2	Tremie13	2013	2	200	150	4	F2	0,891	8	0,0453
T2	Tremie13	2013	2	200	150	4	F3	0,247	8	0,0453
T2	Tremie13	2013	2	200	150	4	F4	0,62	4	0,0453
T2	Tremie13	2013	2	200	150	5	F1	0,373	8	0,0453
T2	Tremie13	2013	2	200	150	5	F2	0,847	8	0,0453
T2	Tremie13	2013	2	200	150	5	F3	0,425	8	0,0453
T2	Tremie13	2013	2	200	150	5	F4	0,472	4	0,0453
T2	Tremie13	2013	2	200	150	6	F1	0,071	8	0,0453
T2	Tremie13	2013	2	200	150	6	F2	0,686	8	0,0453
T2	Tremie13	2013	2	200	150	6	F3	0,169	8	0,0453
T2	Tremie13	2013	2	200	150	6	F4	0,506	4	0,0453
T2	Tremie13	2013	2	200	150	7	F1	0,075	8	0,0453
T2	Tremie13	2013	2	200	150	7	F2	0,21	8	0,0453
T2	Tremie13	2013	2	200	150	7	F3	0,323	8	0,0453
T2	Tremie13	2013	2	200	150	7	F4	0,037	4	0,0453
T2	Tremie13	2013	2	200	150	8	F1	0,094	8	0,0453
T2	Tremie13	2013	2	200	150	8	F2	0,908	8	0,0453
T2	Tremie13	2013	2	200	150	8	F3	0,041	8	0,0453
T2	Tremie13	2013	2	200	150	8	F4	0,156	4	0,0453
T2	Tremie13	2013	2	200	150	9	F1	0,095	8	0,0453
T2	Tremie13	2013	2	200	150	9	F2	0,568	8	0,0453
T2	Tremie13	2013	2	200	150	9	F3	0,529	8	0,0453
T2	Tremie13	2013	2	200	150	9	F4	0,522	4	0,0453
T2	Tremie13	2013	2	200	150	10	F1	0,206	8	0,0453
T2	Tremie13	2013	2	200	150	10	F2	0,691	8	0,0453
T2	Tremie13	2013	2	200	150	10	F3	0,011	8	0,0453
T2	Tremie13	2013	2	200	150	10	F4	0,121	4	0,0453
