operator	date	file	prelevement	blockA	blockB	rep	plant	tiller	id	id_Axe	rank	nmax	lmax	wmax	A_bl	A_bl_green	stat	w0.00	w0.05	w0.10	w0.15	w0.20	w0.25	w0.30	w0.35	w0.40	w0.45	w0.50	w0.55	w0.60	w0.65	w0.70	w0.75	w0.80	w0.85	w0.90	w0.95	w1.00
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-talles-F	Talle	NaN	NaN	14,3421	0,59139	6,9859	4,9498	2	0	0,1527	0,33804	0,43094	0,47114	0,45358	0,48822	0,49807	0,44418	0,52247	0,55886	0,58311	0,58911	0,59154	0,57611	0,55898	0,54834	0,54245	0,52036	0,49093	0,4357
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-talles-F	Talle	NaN	NaN	12,2411	1,0947	9,9879	9,9874	3	0	0,033938	0,15732	0,30991	0,46359	0,58874	0,67339	0,75873	0,81411	0,8041	0,87046	0,92362	0,96326	1,005	1,0331	1,067	1,0871	1,1041	1,0636	1,0375	0,91236
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-MB-F7	MB	7	NaN	4,4701	0,8441	3,4316	1,3561	3	0	0,77103	0,79983	0,79433	0,82403	0,8352	0,83905	0,8526	0,84232	0,84244	0,81796	0,79143	0,74951	0,74108	0,75556	0,77052	0,78619	0,78145	0,74797	0,69984	0,6771
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-MB-F8	MB	8	NaN	19,3673	1,2306	18,438	16,7247	1	0	0,13607	0,22186	0,4496	0,59226	0,67962	0,82434	0,96993	1,1098	1,1428	1,1907	1,2015	1,2299	1,2309	1,2149	1,2109	1,1783	1,1475	1,0916	1,045	0,80634
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-MB-F9	MB	9	NaN	21,7607	1,4907	23,8526	23,5648	1	0	0,12774	0,35512	0,6402	0,74611	0,81031	0,90247	1,045	1,1822	1,2696	1,296	1,3038	1,3508	1,417	1,5141	1,4648	1,4384	1,4231	1,3668	1,2438	1,0354
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-MB-F10	MB	10	NaN	26,4006	1,6843	29,6446	29,3184	2	0	0,21274	0,50799	0,61263	0,70357	0,88303	0,99217	1,0819	1,1219	1,1622	1,2023	1,3255	1,4154	1,4823	1,6248	1,6833	1,6859	1,6695	1,5662	1,3674	1,0471
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-MB-F11	MB	11	NaN	24,0621	1,8571	34,6204	34,6168	3	0	0,042565	0,31796	0,59538	0,78954	1,0164	1,2636	1,4797	1,6356	1,7079	1,7699	1,8329	1,7992	1,7928	1,8032	1,8584	1,8457	1,7236	1,5305	1,3872	1,2437
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	26,2915	1,6119	32,8093	32,7882	3	0	0,089545	0,36342	0,66902	0,78802	0,90146	1,003	1,224	1,338	1,4424	1,5219	1,5764	1,5954	1,6119	1,5933	1,6092	1,5792	1,5884	1,5338	1,43	1,3345
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	9,4035	0,72524	4,6767	4,6767	3	0	0,13321	0,21479	0,29324	0,35819	0,39964	0,42977	0,46287	0,49211	0,50857	0,54254	0,584	0,61362	0,63369	0,64018	0,66748	0,69645	0,72748	0,72543	0,70186	0,62479
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	22,2223	1,2398	21,2577	20,7903	3	0	0,096095	0,19139	0,35261	0,51048	0,73745	0,8956	0,98974	1,0545	1,1519	1,1939	1,2251	1,2346	1,2404	1,2264	1,2206	1,2133	1,1679	1,1321	1,0387	0,81754
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	7,0972	0,62768	2,8368	2,8366	3	0	0,043538	0,12743	0,21975	0,28716	0,33901	0,369	0,38055	0,38015	0,36976	0,36469	0,38348	0,40873	0,46296	0,5154	0,56083	0,60317	0,62855	0,63334	0,54078	0,53255
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	23,8024	1,4307	26,2688	26,0726	3	0	0,15472	0,44334	0,67366	0,88791	1,0943	1,2431	1,2736	1,281	1,3358	1,3764	1,3976	1,3974	1,4128	1,4204	1,4345	1,4128	1,3665	1,3077	1,2084	0,91772
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	23,2235	0,73308	13,2841	13,2671	3	0	0,085166	0,21761	0,30321	0,40329	0,51256	0,58263	0,59439	0,62234	0,65865	0,67385	0,68972	0,70494	0,72988	0,72808	0,72221	0,72435	0,72024	0,67754	0,63019	0,54069
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	22,1379	0,90422	14,5619	14,5446	3	0	0,059236	0,19132	0,30664	0,39216	0,46953	0,55947	0,63235	0,71471	0,76248	0,80251	0,85134	0,86967	0,8765	0,90043	0,90169	0,88926	0,87493	0,86718	0,80463	0,38873
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	9,6152	0,49012	3,5968	3,5872	3	0	0,079038	0,18449	0,2349	0,27148	0,31161	0,34147	0,37446	0,41273	0,43784	0,4539	0,46468	0,47664	0,48084	0,47913	0,47769	0,48704	0,46091	0,44272	0,42315	0,059637
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	14,0211	0,49656	5,4158	5,4128	3	0	0,067426	0,16716	0,17162	0,24853	0,30688	0,34648	0,3899	0,43308	0,45193	0,47413	0,48662	0,47872	0,49073	0,49173	0,49397	0,47546	0,46147	0,45516	0,44813	0,20655
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	8,0878	0,47063	2,5885	2,5884	3	0	0,061857	0,11079	0,17911	0,2438	0,28094	0,31339	0,34396	0,3677	0,39441	0,41592	0,43388	0,45118	0,47719	0,45764	0,42003	0,38322	0,34409	0,28182	0,23333	0,1742
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	16,737	0,85093	10,7874	10,7838	3	0	0,1913	0,32818	0,43024	0,47327	0,53969	0,61436	0,64506	0,71642	0,78813	0,82195	0,84247	0,84816	0,83972	0,80562	0,76866	0,74491	0,70251	0,66192	0,62641	0,45372
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	2,4414	0,12259	0,24552	0,24552	3	0	0,044694	0,052037	0,076009	0,084604	0,09665	0,10311	0,1185	0,12198	0,11853	0,11598	0,11851	0,11085	0,1016	0,10159	0,12094	0,11851	0,11459	0,11721	0,11583	0,068565
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	18,3407	0,85907	12,0878	12,0872	3	0	0,10612	0,28453	0,41082	0,49849	0,6154	0,70957	0,74332	0,77958	0,79884	0,83271	0,85319	0,85723	0,85369	0,83805	0,80819	0,74813	0,69818	0,6368	0,63962	0,50744
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	11,4623	0,96762	8,0176	8,0169	3	0	0,032891	0,16747	0,37821	0,53577	0,64864	0,72799	0,73935	0,71873	0,82711	0,90796	0,9484	0,97274	0,9671	0,9001	0,79782	0,71434	0,66072	0,61983	0,57383	0,50362
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	10,8928	0,85335	8,2661	5,7257	3	0	0,55497	0,6693	0,74892	0,82369	0,84054	0,83325	0,85651	0,84165	0,79605	0,83	0,81854	0,72632	0,74368	0,70991	0,73098	0,74377	0,7452	0,72602	0,6768	0,49652
ABICHOU	17-Aug-2012 11:22:14	Boigneville_11042012_P22.tif	11/04/2012	1	NaN	NaN	22	TREMIE	P22-talles-F	Talle	NaN	NaN	13,3989	0,56076	6,172	6,1661	3	0	0,10938	0,27315	0,35854	0,39705	0,41878	0,43673	0,44758	0,48057	0,49131	0,51262	0,54186	0,54816	0,55554	0,56192	0,5493	0,54849	0,54127	0,53211	0,52364	0,21878
ABICHOU	17-Aug-2012 11:56:34	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-MB-F8	MB	8	NaN	12,8276	1,0929	12,2407	6,9666	3	0	0,57917	0,83559	0,92587	0,94048	1,0078	1,0335	1,0113	1,0331	1,0903	1,0996	1,0571	1,0559	1,0628	1,0633	1,0244	0,97429	0,91158	0,86253	0,77347	0,38894
ABICHOU	17-Aug-2012 11:56:34	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-MB-F9	MB	9	NaN	14,5861	1,4188	18,4185	18,2517	3	0	0,88288	0,96607	1,1168	1,2173	1,2614	1,3192	1,3689	1,4098	1,418	1,4034	1,4255	1,3999	1,3694	1,3607	1,3268	1,2867	1,2533	1,1887	1,1098	0,731
ABICHOU	17-Aug-2012 11:56:34	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-MB-F	MB	10	NaN	23,2368	1,532	27,1607	26,5566	1	0	0,13987	0,39157	0,64362	0,75325	0,90229	1,0959	1,2399	1,3488	1,399	1,4211	1,4679	1,5106	1,5456	1,4979	1,5188	1,466	1,4339	1,3669	1,2341	0,29967
ABICHOU	17-Aug-2012 11:56:34	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-MB-F11	MB	11	NaN	24,3114	1,6843	32,5106	32,4627	1	0	0,17306	0,52681	0,73132	0,9029	1,0804	1,2423	1,363	1,469	1,5259	1,5485	1,5807	1,6096	1,6348	1,6611	1,6508	1,6728	1,6962	1,6248	1,4764	1,1288
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-MB-F12	MB	12	NaN	15,5576	1,3323	16,3906	16,3603	3	0	0,09649	0,38571	0,62366	0,76579	0,85079	0,9476	1,0555	1,1412	1,1801	1,2023	1,2022	1,1984	1,194	1,2039	1,2353	1,2935	1,3297	1,3353	1,3136	1,2466
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-talles-F	Talle	NaN	NaN	23,072	1,5281	26,0817	26,0037	3	0	0,20888	0,41246	0,50246	0,64899	0,79812	1,0148	1,1054	1,1649	1,2327	1,2925	1,3043	1,3396	1,4132	1,475	1,4529	1,5295	1,5124	1,4561	1,3226	1,1848
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-talles-F	Talle	NaN	NaN	18,9895	1,4205	19,8875	19,8592	3	0	0,18459	0,3996	0,52828	0,62287	0,71701	0,82767	1,0472	1,1872	1,2749	1,3494	1,4124	1,4209	1,4103	1,4118	1,402	1,3499	1,294	1,2053	1,0447	0,38966
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-talles-F	Talle	NaN	NaN	20,9767	2,9099	36,9521	36,8471	3	0	0,13281	0,3312	0,4325	0,67774	2,3837	2,8004	2,8432	2,8731	2,8927	2,9184	2,9087	2,8836	2,8574	2,8171	2,7729	2,7235	2,6878	2,6193	2,5459	1,6708
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-talles-F	Talle	NaN	NaN	17,9518	1,455	19,8454	19,8435	3	0	0,07202	0,29331	0,55504	0,78507	0,9088	0,94925	0,97025	1,1113	1,2334	1,2974	1,3357	1,3334	1,3409	1,3386	1,3477	1,3923	1,5067	1,375	1,2392	1,1911
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	18,0561	0,7203	10,2026	10,1487	3	0	0,17039	0,25702	0,37079	0,45616	0,51132	0,56067	0,58422	0,61273	0,63674	0,64447	0,66744	0,68474	0,7007	0,69382	0,70344	0,71937	0,71706	0,70644	0,69408	0,34326
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	7,2037	0,35841	2,0289	2,028	3	0	0,069063	0,12515	0,1786	0,21789	0,24801	0,27039	0,28733	0,30449	0,33221	0,31732	0,3199	0,31532	0,30778	0,33295	0,34116	0,36018	0,34899	0,35147	0,34455	0,23651
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	10,604	1,162	9,5708	9,4508	3	0	0,094795	0,26087	0,43251	0,56044	0,76138	0,95468	1,0913	1,1255	1,1409	1,1551	1,1733	1,1465	1,1198	1,0928	1,0664	1,0223	0,97891	0,90974	0,80252	0,57928
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	12,2324	1,1337	12,0628	7,378	3	0	0,3559	0,65288	0,72615	0,81723	0,97514	1,047	1,0603	1,0539	1,064	1,1106	1,1071	1,1172	1,1173	1,1481	1,1052	1,0807	1,0426	0,97136	0,91192	0,63346
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	11,902	0,87928	7,4888	7,4821	3	0	0,058282	0,16259	0,28207	0,37896	0,44704	0,48389	0,52577	0,6166	0,70495	0,7678	0,79376	0,80547	0,82443	0,86156	0,87856	0,87626	0,85929	0,8211	0,77583	0,70665
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	7,9108	0,7822	4,1087	4,1052	3	0	0,070219	0,15316	0,23965	0,31937	0,36844	0,41753	0,45257	0,48992	0,5342	0,57462	0,61754	0,64507	0,66795	0,70622	0,66582	0,67676	0,73426	0,77434	0,79375	0,69169
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	16,6982	0,87406	11,4114	10,437	3	0	0,19273	0,3416	0,45113	0,54847	0,64967	0,72745	0,7616	0,76223	0,77918	0,82817	0,85311	0,87644	0,84912	0,8538	0,80318	0,75131	0,72322	0,6976	0,64407	0,60377
ABICHOU	17-Aug-2012 11:56:35	Boigneville_11042012_P23.tif	11/04/2012	1	NaN	NaN	23	TREMIE	P23-Talles-F	Talle	NaN	NaN	5,7495	0,55202	2,581	0,26	3	0	0,093555	0,19957	0,3234	0,39034	0,43482	0,43593	0,41566	0,42154	0,44475	0,48472	0,50796	0,55337	0,55629	0,53443	0,53581	0,53769	0,53176	0,50339	0,43844	0,33299
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-MB-F9	MB	8	NaN	21,7157	1,4706	22,4073	20,8185	2	0	0,048789	0,21954	0,39699	0,51275	0,57074	0,69675	0,86337	0,9582	1,1207	1,3013	1,4079	1,4281	1,4642	1,4402	1,3642	1,3381	1,3334	1,2828	1,1961	0,80609
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-MB-F10	MB	9	NaN	26,2802	1,6141	32,4538	31,9568	1	0	0,33531	0,60296	0,77448	0,87567	1,0582	1,1993	1,2645	1,3615	1,4549	1,5267	1,6163	1,6048	1,5503	1,5663	1,55	1,5239	1,4644	1,4211	1,3413	0,91152
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-MB-F11	MB	10	NaN	27,2454	1,765	37,1342	37,0004	3	0	0,29349	0,61443	0,8254	1,0569	1,2061	1,3641	1,5161	1,6442	1,7305	1,7769	1,712	1,6092	1,5499	1,5959	1,6626	1,6846	1,6938	1,5742	1,2326	1,0388
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-MB-F12	MB	11	NaN	1,713	0,12563	0,14839	0,14839	3	0	0,026682	0,047779	0,059135	0,066388	0,057157	0,068386	0,071331	0,10011	0,10933	0,10749	0,11057	0,10872	0,11358	0,10274	0,099006	0,095669	0,10696	0,12302	0,13529	0,071315
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-TALLES-F	Talle	NaN	NaN	11,6792	0,45507	4,5988	4,586	3	0	0,084201	0,20989	0,30758	0,38799	0,4195	0,43713	0,44736	0,4411	0,42341	0,43917	0,42458	0,42306	0,42213	0,45272	0,44971	0,41522	0,44602	0,44087	0,45208	0,28482
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-TALLES-F	Talle	NaN	NaN	20,3926	0,97383	15,0552	15,0426	3	0	0,15153	0,27227	0,35878	0,44674	0,54953	0,64494	0,75235	0,83685	0,90011	0,92478	0,95428	0,97362	0,94541	0,92974	0,95865	0,92457	0,88584	0,84732	0,79764	0,70659
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-TALLES-F	Talle	NaN	NaN	13,1966	1,2324	14,4515	12,0649	3	0	0,85493	0,88618	1,0285	1,0612	1,1059	1,1744	1,2127	1,2246	1,2449	1,2028	1,1368	1,1866	1,173	1,1546	1,1203	1,1099	1,0617	1,0176	0,9351	0,85175
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-TALLES-F	Talle	NaN	NaN	6,7211	0,22528	0,92021	0,91641	3	0	0,048327	0,094256	0,12614	0,13811	0,13964	0,13847	0,12766	0,12778	0,12977	0,12587	0,11653	0,12646	0,13566	0,1431	0,15095	0,1437	0,17864	0,17848	0,21017	0,19026
ABICHOU	17-Aug-2012 12:02:15	Boigneville_11042012_P24.tif	11/04/2012	1	NaN	NaN	24	TREMIE	P24-TALLES-F	Talle	NaN	NaN	5,3616	0,36364	1,6115	1,6053	3	0	0,055502	0,15002	0,21847	0,26735	0,31253	0,32554	0,35031	0,35175	0,36558	0,36371	0,3567	0,35578	0,3385	0,33149	0,31619	0,31568	0,30544	0,31895	0,30963	0,27126
ABICHOU	17-Aug-2012 12:06:29	Boigneville_11042012_P25.tif	11/04/2012	1	NaN	NaN	25	TREMIE	P25-MB-F8	MB	8	NaN	6,0825	0,5616	3,1167	0,033835	3	0	0,081267	0,48862	0,55112	0,56828	0,52693	0,4903	0,48551	0,48115	0,51472	0,54738	0,55183	0,53948	0,54378	0,53681	0,5307	0,53294	0,53872	0,52594	0,45887	0,32709
ABICHOU	17-Aug-2012 12:06:29	Boigneville_11042012_P25.tif	11/04/2012	1	NaN	NaN	25	TREMIE	P25-MB-F9	MB	9	NaN	17,7119	1,0596	14,7727	12,0961	2	0	0,16891	0,37653	0,51392	0,57044	0,68325	0,80733	0,87392	0,91259	0,97421	1,0184	1,0084	1,0491	1,0605	1,0204	1,0107	0,98007	0,91252	0,85737	0,82005	0,72953
ABICHOU	17-Aug-2012 12:06:29	Boigneville_11042012_P25.tif	11/04/2012	1	NaN	NaN	25	TREMIE	P25-MB-F10	MB	10	NaN	18,4042	1,1906	18,0483	17,962	1	0	0,11323	0,43861	0,6145	0,79907	0,914	0,9836	1,0554	1,1046	1,1489	1,1691	1,1899	1,1956	1,1626	1,1416	1,0983	1,0876	1,0476	1,0225	0,98669	0,69865
ABICHOU	17-Aug-2012 12:06:29	Boigneville_11042012_P25.tif	11/04/2012	1	NaN	NaN	25	TREMIE	P25-MB-F11	MB	11	NaN	21,5046	1,4756	25,1705	25,0769	1	0	0,26361	0,55755	0,69894	0,82328	0,96395	1,0567	1,161	1,2503	1,3257	1,3829	1,4072	1,4484	1,4748	1,4696	1,4238	1,4203	1,4122	1,3911	1,2616	1,1143
ABICHOU	17-Aug-2012 12:06:29	Boigneville_11042012_P25.tif	11/04/2012	1	NaN	NaN	25	TREMIE	P25-MB-F12	MB	12	NaN	21,0582	1,6031	27,1791	27,1405	3	0	0,17541	0,46171	0,72715	0,9354	1,1574	1,3217	1,441	1,5291	1,582	1,5895	1,5878	1,6037	1,564	1,523	1,4327	1,4075	1,4368	1,378	1,2789	1,2007
ABICHOU	17-Aug-2012 12:06:29	Boigneville_11042012_P25.tif	11/04/2012	1	NaN	NaN	25	TREMIE	P25-MB-F13	MB	13	NaN	3,8306	0,16481	0,46086	0,46021	3	0	0,042579	0,074077	0,076407	0,075994	0,092509	0,091637	0,10966	0,11143	0,12545	0,13178	0,14542	0,15082	0,14251	0,14856	0,14708	0,1525	0,15412	0,1592	0,16643	0,12898
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-MB-F8	MB	8	NaN	12,918	1,1675	13,3987	11,0458	3	0	1,1132	0,92037	1,0036	1,0528	1,0351	1,122	1,1564	1,1406	1,1653	1,1672	1,1365	1,13	1,1001	1,0635	1,0459	1,0043	0,97183	0,94039	0,82573	0,69941
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-MB-F9	MB	9	NaN	21,1998	1,4279	22,6815	22,199	2	0	0,07195	0,18166	0,40237	0,56521	0,69096	0,83135	1,0593	1,1915	1,2448	1,3263	1,3797	1,431	1,4121	1,4204	1,3923	1,364	1,3431	1,278	1,1724	0,86455
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-MB-F10	MB	10	NaN	25,3063	1,5395	29,5962	29,0759	1	0	0,17306	0,46082	0,68279	0,81861	0,95494	1,0612	1,2275	1,2664	1,3759	1,4344	1,4332	1,4322	1,5205	1,5371	1,5342	1,536	1,484	1,4071	1,2853	0,51952
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-MB-F11	MB	11	NaN	25,5833	1,7655	35,1031	35,0221	1	0	0,14667	0,48045	0,76151	0,88439	1,0727	1,2393	1,404	1,5301	1,5808	1,6096	1,6503	1,697	1,736	1,7614	1,7568	1,7429	1,7333	1,6869	1,4926	1,1732
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-MB-F12	MB	12	NaN	10,5428	1,1419	8,3421	8,3396	3	0	0,13901	0,30567	0,4419	0,53742	0,59986	0,65456	0,74717	0,81485	0,87921	0,93079	0,95359	0,97535	1,0066	1,0535	1,1088	1,177	1,1299	0,98502	0,83477	0,74603
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	21,0325	1,1916	19,8891	19,8465	3	0	0,13202	0,37256	0,5482	0,69384	0,85585	0,96628	1,032	1,0932	1,1137	1,1481	1,1797	1,1868	1,1887	1,1684	1,1629	1,1312	1,1026	1,0884	1,0294	0,74061
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	23,6406	1,3566	23,9017	23,8881	3	0	0,15122	0,34706	0,44593	0,4952	0,67853	0,89585	1,0909	1,1934	1,2741	1,3396	1,3549	1,3498	1,3231	1,3365	1,3142	1,2572	1,2017	1,1446	1,0126	0,84196
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	4,1073	0,12924	0,39821	0,39814	3	0	0,053063	0,064619	0,084607	0,097139	0,11322	0,11755	0,12369	0,12107	0,11493	0,12127	0,1182	0,11487	0,10275	0,10105	0,099829	0,084581	0,086428	0,06815	0,09603	0,079196
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	21,7168	0,87757	14,202	14,0575	3	0	0,082494	0,15629	0,25032	0,40699	0,54312	0,6269	0,67558	0,67173	0,72588	0,77206	0,84358	0,8283	0,8776	0,87339	0,85677	0,84584	0,84376	0,79617	0,76427	0,25828
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	26,4115	0,85359	16,4526	16,355	3	0	0,11572	0,21431	0,17142	0,33294	0,48628	0,57514	0,63345	0,74801	0,76377	0,81977	0,85255	0,79572	0,69269	0,7953	0,82689	0,82532	0,81949	0,78243	0,73977	0,52207
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	23,4883	1,2273	19,0274	19,0238	3	0	1,1766	1,1648	1,1566	1,11	0,90906	0,8992	0,85282	0,95149	0,99512	1,0246	1,038	0,95183	1,0138	1,0076	0,98819	0,98348	0,96665	0,87124	0,72407	0,38814
ABICHOU	17-Aug-2012 12:16:58	Boigneville_11042012_P26.tif	11/04/2012	1	NaN	NaN	26	TREMIE	P26-TALLES-F	Talle	NaN	NaN	18,5061	1,2517	17,9686	17,9651	3	0	0,032654	0,17916	0,34964	0,58502	0,7865	0,8782	1,0035	1,0854	1,1427	1,1327	1,164	1,2155	1,2373	1,2489	1,2503	1,2186	1,1784	1,1377	1,0784	0,99957
