variete	prelevement	Date_analyse	operateur	outil_analyse	Nom_fichier	Rep	plant	id_Axe	rank	lmax	wmax	A_bl	A_bl_green	stat	w0.00	w0.05	w0.10	w0.15	w0.20	w0.25	w0.30	w0.35	w0.40	w0.45	w0.50	w0.55	w0.60	w0.65	w0.70	w0.75	w0.80	w0.85	w0.90	w0.95	w1.00
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	7,829	0,22816	1,1563	0,03957	NA	0	0,043913	0,046253	0,064816	0,1166	0,15083	0,16388	0,19711	0,21386	0,1812	0,20885	0,22133	0,1961	0,17273	0,20939	0,2198	0,10988	0,11727	0,11536	0,16477	0,049069
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	8,4595	0,34019	2,2247	2,222	NA	0	0,15356	0,23377	0,28381	0,31605	0,3419	0,33774	0,30924	0,28458	0,31832	0,32545	0,32074	0,27739	0,23918	0,24377	0,24084	0,25079	0,2208	0,20958	0,19967	0,11994
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	11,8903	0,42322	2,8038	2,1646	NA	0	0,12615	0,10894	0,22189	0,26191	0,26076	0,13359	0,08098	0,04446	0,078151	0,067918	0,31413	0,42	0,35877	0,27423	0,24912	0,32508	0,424	0,40306	0,37383	0,21455
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	11,1155	0,24625	1,9014	1,0999	NA	0	0,088097	0,11906	0,072424	0,1	0,24073	0,24545	0,23441	0,211	0,16076	0,18576	0,19162	0,23276	0,21255	0,17484	0,11678	0,17363	0,16256	0,18279	0,19865	0,08931
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	10,2103	0,36787	2,4054	0,065878	NA	0	0,094251	0,077969	0,10613	0,083716	0,19435	0,20316	0,25541	0,29615	0,29712	0,30438	0,23998	0,25937	0,29102	0,30153	0,33101	0,36691	0,36589	0,35532	0,15567	0,16964
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	6,7254	0,21562	0,67118	0,098494	NA	0	0,043895	0,033035	0,044817	0,083989	0,067062	0,082617	0,080659	0,061507	0,068481	0,052618	0,080265	0,09254	0,061624	0,091787	0,18378	0,21322	0,2069	0,20135	0,17242	0,098712
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	MB	6	7,4878	0,47982	1,9721	0,65964	2	0	0,11555	0,14453	0,19088	0,26205	0,20787	0,19254	0,15089	0,13927	0,17605	0,17794	0,19089	0,23064	0,27826	0,3023	0,32865	0,44806	0,46486	0,48378	0,45496	0,39108
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	MB	7	11,7321	0,55849	5,1466	3,37	1	0	0,10273	0,22489	0,35456	0,36844	0,43494	0,5009	0,54238	0,55692	0,54732	0,48397	0,44925	0,51314	0,53397	0,53473	0,5422	0,4956	0,52965	0,54788	0,4683	0,065939
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	MB	8	13,2351	0,80878	8,229	8,1485	1	0	0,1262	0,21682	0,32222	0,42205	0,51577	0,56737	0,61118	0,62205	0,6935	0,7361	0,7481	0,7623	0,79166	0,81313	0,79969	0,77185	0,73946	0,68408	0,62946	0,65216
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	MB	9	10,2745	1,0569	7,4162	7,4141	3	0	0,12969	0,27464	0,37594	0,47412	0,54715	0,61429	0,70657	0,75762	0,7737	0,78305	0,73163	0,77245	0,79784	0,82411	0,82296	0,87459	0,94734	1,0157	1,0772	1,0407
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	9,7642	0,36333	2,1817	0,72975	NA	0	0,053161	0,13814	0,13978	0,14294	0,07541	0,13126	0,14215	0,095844	0,20045	0,31594	0,35114	0,33119	0,307	0,3374	0,36292	0,34416	0,29246	0,25687	0,25297	0,056629
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	22,1222	0,91838	4,2168	2,6663	NA	0	0,24199	0,26595	0,22916	0,12574	0,11085	0,11481	0,17631	-0,0084585	0,1772	0,1494	0,28296	0,38505	0,22354	0,14714	0,21742	0,52943	0,52422	0,3815	0,53677	0,25007
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	10,6231	0,43072	3,6869	3,4714	NA	0	0,094631	0,18064	0,2645	0,27538	0,33093	0,36606	0,39057	0,3893	0,34586	0,32597	0,39882	0,42567	0,42981	0,42562	0,41566	0,41601	0,3879	0,39684	0,38983	0,2366
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	11,2419	0,60562	5,5124	5,511	NA	0	0,08404	0,19054	0,27929	0,36795	0,43011	0,46859	0,50105	0,5474	0,56573	0,58007	0,59266	0,60624	0,60022	0,60655	0,5861	0,54483	0,54354	0,52552	0,53187	0,53475
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	13,1113	0,5778	5,8284	5,6326	NA	0	0,11191	0,19252	0,26998	0,3027	0,32832	0,385	0,45548	0,4766	0,50304	0,52573	0,5268	0,56189	0,57586	0,55109	0,54679	0,54158	0,53641	0,50406	0,46532	0,39828
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	8,844	0,76826	4,5682	4,5682	NA	0	0,10661	0,21782	0,29477	0,34235	0,38337	0,4259	0,45293	0,48893	0,51483	0,5318	0,58611	0,58862	0,61936	0,6426	0,64443	0,64838	0,67764	0,71825	0,76627	0,78408
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	24,5581	0,75652	5,1879	4,448	NA	0	0,36216	0,37793	0,37171	0,36021	0,34938	0,42409	0,089647	0,21254	0,26712	0,34733	0,37564	0,58388	0,32771	0,098448	0,15954	0,1781	0,31135	0,32036	0,27568	0,085497
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p030.tif	3	30	Talle	NA	3,9825	0,24026	0,52387	0,089534	NA	0	0,054586	0,033562	0,031788	0,051542	0,078697	0,093996	0,070064	0,054038	0,12236	0,16033	0,2261	0,17439	0,22746	0,23407	0,24399	0,17648	0,17526	0,21714	0,17335	0,13551
