"inerv","label","Source","plant","rank","ranktop","relative_ranktop","Nflig","HS","age","lmax","wmax","A","Agr","mass","stat","phiP"
1168,"Rht10","field_230310",1,4,9,4,6,6.50513763949789,3.50513763949789,7.2366,0.51412,3.0208,2.1253,NA,1,1.67326238001323
1169,"Rht10","field_230310",10,4,9,4,6,6.44523450926538,3.44523450926538,6.7345,0.54811,2.9079,1.7724,NA,3,1.27804959357706
1170,"Rht10","field_230310",10,5,8,3,6,6.44523450926538,2.44523450926538,7.1714,0.65268,3.9396,3.7545,0.0195,1,1.27804959357706
1171,"Rht10","field_230310",10,3,10,5,6,6.44523450926538,4.44523450926538,7.9806,0.42675,2.4875,0.49684,NA,3,1.27804959357706
1172,"Rht10","field_230310",10,7,6,1,6,6.44523450926538,0.445234509265378,4.4241,0.61213,2.1857,2.173,NA,3,1.27804959357706
1173,"Rht10","field_230310",10,6,7,2,6,6.44523450926538,1.44523450926538,7.598,0.80958,4.9745,4.9561,0.0242,1,1.27804959357706
1174,"Rht10","field_230310",11,5,7,3,6,6.34933915814653,2.34933915814653,6.8108,0.58288,3.1356,3.1244,0.016,1,2.06267569022724
1175,"Rht10","field_230310",11,7,5,1,6,6.34933915814653,0.349339158146527,3.4204,0.32171,0.81778,0.81778,NA,3,2.06267569022724
1176,"Rht10","field_230310",11,6,6,2,6,6.34933915814653,1.34933915814653,7.735,0.69274,4.3074,4.3056,0.0183,1,2.06267569022724
1177,"Rht10","field_230310",11,4,8,4,6,6.34933915814653,3.34933915814653,6.3019,0.48196,2.3796,1.1839,NA,2,2.06267569022724
1178,"Rht10","field_230310",12,5,8,4,6,6.9441372867852,2.9441372867852,7.6021,0.62547,3.9836,3.9183,0.0158,1,2.10137372062734
1179,"Rht10","field_230310",12,8,5,1,6,6.9441372867852,-0.0558627132147995,2.1972,0.14906,0.26186,0.26186,NA,3,2.10137372062734
1180,"Rht10","field_230310",12,6,7,3,6,6.9441372867852,1.9441372867852,8.4329,0.75851,5.1162,5.0709,0.0253,1,2.10137372062734
1181,"Rht10","field_230310",12,4,9,5,6,6.9441372867852,3.9441372867852,6.6719,0.48908,2.4996,0.8291,NA,3,2.10137372062734
1182,"Rht10","field_230310",12,7,6,2,6,6.9441372867852,0.9441372867852,8.2778,0.96693,6.351,6.3454,NA,3,2.10137372062734
1183,"Rht10","field_230310",13,6,7,3,7,7.36873900050537,2.36873900050537,6.3863,0.74725,4.0124,4.0017,0.023,1,1.5735824696168
1184,"Rht10","field_230310",13,5,8,4,7,7.36873900050537,3.36873900050537,6.0144,0.64298,3.09,2.335,0.0162,2,1.5735824696168
1185,"Rht10","field_230310",13,7,6,2,7,7.36873900050537,1.36873900050537,7.171,0.87739,5.0233,5.0062,NA,1,1.5735824696168
1186,"Rht10","field_230310",13,8,5,1,7,7.36873900050537,0.368739000505365,4.0951,0.69326,2.2114,2.2079,NA,3,1.5735824696168
1187,"Rht10","field_230310",13,4,9,5,7,7.36873900050537,4.36873900050537,6.4005,0.55082,2.6948,0.82143,NA,2,1.5735824696168
1188,"Rht10","field_230310",13,3,10,6,7,7.36873900050537,5.36873900050537,5.0238,0.49696,2.1034,0.16975,NA,3,1.5735824696168
1189,"Rht10","field_230310",14,6,6,2,6,6.67115751167606,1.67115751167606,7.6165,0.75939,4.6027,4.5892,0.0224,1,1.19408706541459
1190,"Rht10","field_230310",14,5,7,3,6,6.67115751167606,2.67115751167606,6.4068,0.62539,3.3449,3.2219,0.0157,1,1.19408706541459
1191,"Rht10","field_230310",14,4,8,4,6,6.67115751167606,3.67115751167606,6.8453,0.56227,3.0366,2.3342,NA,1,1.19408706541459
1192,"Rht10","field_230310",14,7,5,1,6,6.67115751167606,0.671157511676064,6.5887,0.9498,4.8113,4.8083,NA,3,1.19408706541459
1193,"Rht10","field_230310",15,6,7,2,6,6.39801893542193,1.39801893542193,8.4827,0.77533,5.0994,5.0928,0.0217,1,1.38033784003513
1194,"Rht10","field_230310",15,7,6,1,6,6.39801893542193,0.398018935421927,4.0898,0.4625,1.286,1.2854,NA,3,1.38033784003513
1195,"Rht10","field_230310",15,4,9,4,6,6.39801893542193,3.39801893542193,6.7352,0.48121,2.5325,1.5862,NA,2,1.38033784003513
1196,"Rht10","field_230310",15,5,8,3,6,6.39801893542193,2.39801893542193,7.1749,0.59823,3.4608,3.4047,0.0174,1,1.38033784003513
1197,"Rht10","field_230310",16,6,7,3,6,6.85507280098246,1.85507280098246,6.4102,0.7718,3.9834,3.9542,0.0197,1,1.45332489067042
1198,"Rht10","field_230310",16,5,8,4,6,6.85507280098246,2.85507280098246,5.45,0.65112,2.8906,2.563,0.015,1,1.45332489067042
1199,"Rht10","field_230310",16,4,9,5,6,6.85507280098246,3.85507280098246,5.2814,0.56029,2.3387,1.0078,NA,2,1.45332489067042
1200,"Rht10","field_230310",16,7,6,2,6,6.85507280098246,0.855072800982459,6.7327,0.90081,4.8945,4.8917,NA,3,1.45332489067042
1201,"Rht10","field_230310",17,4,9,5,6,6.80486953568281,3.80486953568281,3.678,0.45003,1.2946,0.61068,NA,2,1.49884516257404
1202,"Rht10","field_230310",17,5,8,4,6,6.80486953568281,2.80486953568281,4.2573,0.52275,1.7435,1.6967,0.0098,2,1.49884516257404
1203,"Rht10","field_230310",17,3,10,6,6,6.80486953568281,4.80486953568281,4.432,0.37608,1.1254,0.32057,NA,3,1.49884516257404
1204,"Rht10","field_230310",17,7,6,2,6,6.80486953568281,0.804869535682814,4.6987,0.57042,2.1158,2.1155,NA,3,1.49884516257404
1205,"Rht10","field_230310",17,6,7,3,6,6.80486953568281,1.80486953568281,5.0074,0.6123,2.5268,2.5201,0.011,1,1.49884516257404
1206,"Rht10","field_230310",18,6,7,3,6,6.69237713555827,1.69237713555827,7.183,0.68852,4.1575,4.1212,0.0176,1,1.70900225000973
1207,"Rht10","field_230310",18,5,8,4,6,6.69237713555827,2.69237713555827,6.2832,0.60038,3.1043,2.3364,0.0142,1,1.70900225000973
1208,"Rht10","field_230310",18,7,6,2,6,6.69237713555827,0.692377135558268,6.4306,0.71995,3.6917,3.6889,NA,3,1.70900225000973
1209,"Rht10","field_230310",18,4,9,5,6,6.69237713555827,3.69237713555827,6.6825,0.54956,2.739,1.2397,NA,2,1.70900225000973
1210,"Rht10","field_230310",19,7,5,2,6,6.91001467951499,0.910014679514987,9.5932,0.85355,6.4452,6.4366,NA,1,1.54183880306555
1211,"Rht10","field_230310",19,6,6,3,6,6.91001467951499,1.91001467951499,8.2875,0.6799,4.6122,4.601,0.02515,1,1.54183880306555
1212,"Rht10","field_230310",19,4,8,5,6,6.91001467951499,3.91001467951499,6.8814,0.54735,2.7045,2.0224,NA,2,1.54183880306555
1213,"Rht10","field_230310",19,5,7,4,6,6.91001467951499,2.91001467951499,7.2688,0.63131,3.6378,3.1736,0.0166,1,1.54183880306555
1214,"Rht10","field_230310",2,5,7,3,6,6.50520785890445,2.50520785890445,6.8055,0.61618,3.4347,3.3863,0.01775,1,1.60137767966539
1215,"Rht10","field_230310",2,3,9,5,6,6.50520785890445,4.50520785890445,5.0821,0.4192,1.8888,0.80939,NA,3,1.60137767966539
1216,"Rht10","field_230310",2,6,6,2,6,6.50520785890445,1.50520785890445,8.2637,0.72439,4.9534,4.9473,0.022,1,1.60137767966539
1217,"Rht10","field_230310",2,7,5,1,6,6.50520785890445,0.505207858904449,4.7787,0.59304,2.2204,2.2068,NA,3,1.60137767966539
1218,"Rht10","field_230310",2,4,8,4,6,6.50520785890445,3.50520785890445,6.6596,0.48139,2.6378,1.7043,NA,2,1.60137767966539
1219,"Rht10","field_230310",20,4,9,4,6,6.39047496904752,3.39047496904752,5.7119,0.45015,2.0578,1.6066,NA,2,1.62641007447148
1220,"Rht10","field_230310",20,6,7,2,6,6.39047496904752,1.39047496904752,6.9634,0.6529,3.7332,3.7288,0.015,1,1.62641007447148
1221,"Rht10","field_230310",20,5,8,3,6,6.39047496904752,2.39047496904752,6.1952,0.55323,2.9415,2.9082,0.0139,1,1.62641007447148
1222,"Rht10","field_230310",20,7,6,1,6,6.39047496904752,0.390474969047517,3.3857,0.32699,0.84853,0.84824,NA,3,1.62641007447148
1223,"Rht10","field_230310",3,6,6,3,6,6.69403687925388,1.69403687925388,7.0715,0.70966,4.1579,4.1154,0.0207,1,1.82676536628192
1224,"Rht10","field_230310",3,3,9,6,6,6.69403687925388,4.69403687925388,8.2491,0.46876,2.7874,1.0901,NA,2,1.82676536628192
1225,"Rht10","field_230310",3,5,7,4,6,6.69403687925388,2.69403687925388,6.0007,0.60626,3.0084,2.523,0.0137,1,1.82676536628192
1226,"Rht10","field_230310",3,4,8,5,6,6.69403687925388,3.69403687925388,6.0878,0.51782,2.4338,0.72932,NA,2,1.82676536628192
1227,"Rht10","field_230310",3,7,5,2,6,6.69403687925388,0.694036879253876,6.7327,0.76968,4.193,4.1892,NA,3,1.82676536628192
1228,"Rht10","field_230310",4,6,7,2,6,6.42343034044296,1.42343034044296,8.1223,0.77298,5.0283,5.0208,0.0209,1,1.83158191732419
1229,"Rht10","field_230310",4,7,6,1,6,6.42343034044296,0.423430340442958,4.1887,0.47627,1.5413,1.5404,NA,3,1.83158191732419
1230,"Rht10","field_230310",4,5,8,3,6,6.42343034044296,2.42343034044296,6.859,0.61313,3.4832,3.4648,0.0161,1,1.83158191732419
1231,"Rht10","field_230310",4,3,10,5,6,6.42343034044296,4.42343034044296,8.1156,0.41921,2.4589,0.6233,NA,2,1.83158191732419
1232,"Rht10","field_230310",4,4,9,4,6,6.42343034044296,3.42343034044296,6.3626,0.48835,2.3924,1.4731,NA,2,1.83158191732419
1233,"Rht10","field_230310",5,5,8,3,5,6.22951376405504,2.22951376405504,7.6439,0.6138,3.8359,3.8279,0.0181,1,1.76302926114777
1234,"Rht10","field_230310",5,4,9,4,5,6.22951376405504,3.22951376405504,7.4969,0.48235,2.9634,2.0684,NA,2,1.76302926114777
1235,"Rht10","field_230310",5,7,6,1,5,6.22951376405504,0.229513764055041,3.146,0.26494,0.6076,0.6076,NA,3,1.76302926114777
1236,"Rht10","field_230310",5,6,7,2,5,6.22951376405504,1.22951376405504,8.3635,0.70262,4.7539,4.7495,0.0185,1,1.76302926114777
1237,"Rht10","field_230310",6,6,7,2,6,6.65394774307153,1.65394774307153,6.7615,0.71267,3.8178,3.8084,0.0164,1,1.61571898490629
1238,"Rht10","field_230310",6,7,6,1,6,6.65394774307153,0.65394774307153,5.4778,0.77358,3.4213,3.4183,NA,3,1.61571898490629
1239,"Rht10","field_230310",6,5,8,3,6,6.65394774307153,2.65394774307153,6.1694,0.61005,3.0969,2.9468,0.0152,1,1.61571898490629
1240,"Rht10","field_230310",6,3,10,5,6,6.65394774307153,4.65394774307153,5.8591,0.43039,1.9948,0.3119,NA,3,1.61571898490629
1241,"Rht10","field_230310",6,4,9,4,6,6.65394774307153,3.65394774307153,5.9923,0.51562,2.429,0.6643,NA,2,1.61571898490629
1242,"Rht10","field_230310",7,4,9,5,6,6.79370207124975,3.79370207124975,5.2224,0.43683,1.7763,0.38846,NA,2,1.63941184782284
1243,"Rht10","field_230310",7,7,6,2,6,6.79370207124975,0.793702071249747,6.5591,0.75636,3.8467,3.8445,NA,3,1.63941184782284
1244,"Rht10","field_230310",7,5,8,4,6,6.79370207124975,2.79370207124975,5.893,0.5465,2.6722,2.4342,0.01375,1,1.63941184782284
1245,"Rht10","field_230310",7,6,7,3,6,6.79370207124975,1.79370207124975,6.916,0.64537,3.6858,3.6731,0.0183,1,1.63941184782284
1246,"Rht10","field_230310",8,5,7,4,6,7.24272558318444,3.24272558318444,6.5985,0.56827,3.0221,2.608,0.0143,1,1.33558261149587
1247,"Rht10","field_230310",8,4,8,5,6,7.24272558318444,4.24272558318444,6.9387,0.48805,2.6925,0.55118,NA,2,1.33558261149587
1248,"Rht10","field_230310",8,6,6,3,6,7.24272558318444,2.24272558318444,7.6675,0.67445,4.3309,4.3196,0.0234,1,1.33558261149587
1249,"Rht10","field_230310",8,8,4,1,6,7.24272558318444,0.242725583184438,4.0781,0.47072,1.4152,1.4148,NA,3,1.33558261149587
1250,"Rht10","field_230310",8,7,5,2,6,7.24272558318444,1.24272558318444,9.5367,0.86347,6.6181,6.6127,NA,1,1.33558261149587
1251,"Rht10","field_230310",9,7,5,1,6,6.7359571139741,0.735957113974098,7.0196,0.81372,4.1793,4.1682,NA,3,1.58771577540325
1252,"Rht10","field_230310",9,6,6,2,6,6.7359571139741,1.7359571139741,7.7601,0.6895,4.2906,4.2737,0.0211,1,1.58771577540325
1253,"Rht10","field_230310",9,4,8,4,6,6.7359571139741,3.7359571139741,6.1415,0.50715,2.2657,0.46774,NA,3,1.58771577540325
1254,"Rht10","field_230310",9,5,7,3,6,6.7359571139741,2.7359571139741,6.4413,0.58038,2.9698,2.6633,0.0164,1,1.58771577540325
1255,"Rht10","field_130410",13,8,5,2,7,7.93765215544838,0.937652155448378,11.9552,1.1687,11.0769,11.0593,NA,1,1.71507430521817
1256,"Rht10","field_130410",13,7,6,3,7,7.93765215544838,1.93765215544838,8.845,0.83329,6.0077,5.7937,0.0247,1,1.71507430521817
1257,"Rht10","field_130410",13,5,8,5,7,7.93765215544838,3.93765215544838,6.6077,0.56388,2.9067,1.9761,NA,3,1.71507430521817
1258,"Rht10","field_130410",13,6,7,4,7,7.93765215544838,2.93765215544838,7.2446,0.65368,3.8458,3.6106,NA,1,1.71507430521817
1259,"Rht10","field_130410",15,6,7,4,8,8.43797710836908,3.43797710836908,7.7621,0.7504,4.7311,3.8543,NA,2,1.67583472215903
1260,"Rht10","field_130410",15,7,6,3,8,8.43797710836908,2.43797710836908,9.2054,0.90902,6.885,6.4487,0.0302,1,1.67583472215903
1261,"Rht10","field_130410",15,9,4,1,8,8.43797710836908,0.437977108369079,5.9951,0.49476,1.9178,1.9169,NA,3,1.67583472215903
1262,"Rht10","field_130410",15,8,5,2,8,8.43797710836908,1.43797710836908,12.5364,1.1272,11.8536,11.8386,NA,1,1.67583472215903
1263,"Rht10","field_130410",16,9,4,1,8,8.54743132698904,0.547431326989036,7.0038,0.53974,2.9307,2.9267,NA,3,1.62584185837543
1264,"Rht10","field_130410",16,8,5,2,8,8.54743132698904,1.54743132698904,12.4674,1.0804,11.3099,11.1359,NA,1,1.62584185837543
1265,"Rht10","field_130410",16,6,7,4,8,8.54743132698904,3.54743132698904,6.8523,0.77347,3.6107,1.7542,NA,2,1.62584185837543
1266,"Rht10","field_130410",16,7,6,3,8,8.54743132698904,2.54743132698904,8.5715,0.85943,5.931,5.5426,0.0264,1,1.62584185837543
1267,"Rht10","field_130410",17,6,6,4,8,8.37799037626471,3.37799037626471,7.5823,0.77038,4.5695,3.9487,NA,1,1.64942014587479
1268,"Rht10","field_130410",17,9,3,1,8,8.37799037626471,0.377990376264709,5.0185,0.36168,1.3135,1.3125,NA,3,1.64942014587479
1269,"Rht10","field_130410",17,8,4,2,8,8.37799037626471,1.37799037626471,12.5365,1.2439,12.7263,12.6955,NA,1,1.64942014587479
1270,"Rht10","field_130410",17,7,5,3,8,8.37799037626471,2.37799037626471,8.7223,0.94586,6.7328,6.6265,0.0307,1,1.64942014587479
1271,"Rht10","field_130410",18,9,3,1,8,8.58257754753484,0.582577547534839,7.9713,0.49221,2.861,2.8586,NA,3,1.50201208153245
1272,"Rht10","field_130410",18,6,6,4,8,8.58257754753484,3.58257754753484,7.7673,0.69001,4.1401,2.9937,NA,1,1.50201208153245
1273,"Rht10","field_130410",18,8,4,2,8,8.58257754753484,1.58257754753484,12.7616,1.0703,11.2034,11.1838,NA,1,1.50201208153245
1274,"Rht10","field_130410",18,7,5,3,8,8.58257754753484,2.58257754753484,9.1592,0.87674,6.5305,6.3056,0.0292,1,1.50201208153245
1275,"Rht10","field_130410",19,7,6,2,7,7.65021524766459,1.65021524766459,11.4454,0.87416,8.0594,8.0502,0.0347,1,1.60733189448319
1276,"Rht10","field_130410",19,6,7,3,7,7.65021524766459,2.65021524766459,8.4957,0.64929,4.6177,4.4641,NA,1,1.60733189448319
1277,"Rht10","field_130410",19,8,5,1,7,7.65021524766459,0.650215247664589,10.0547,1.0655,8.0943,8.0904,NA,3,1.60733189448319
1278,"Rht10","field_130410",20,5,7,4,7,7.45201172574827,3.45201172574827,7.8353,0.65047,4.0396,3.6969,NA,1,1.54496019481448
1279,"Rht10","field_130410",20,8,4,1,7,7.45201172574827,0.452011725748272,7.2909,0.7351,3.7487,3.7327,NA,3,1.54496019481448
1280,"Rht10","field_130410",20,7,5,2,7,7.45201172574827,1.45201172574827,11.0654,0.91704,8.3809,8.3466,0.0384,1,1.54496019481448
1281,"Rht10","field_130410",20,6,6,3,7,7.45201172574827,2.45201172574827,9.0199,0.7766,5.5099,5.2629,NA,1,1.54496019481448
1282,"Rht10","field_130410",32,6,6,4,7,7.83497233236185,2.83497233236185,8.8359,0.7629,5.3828,5.0474,NA,1,1.6213797546413
1283,"Rht10","field_130410",32,7,5,3,7,7.83497233236185,1.83497233236185,10.6861,0.96284,8.4064,7.8363,0.037,1,1.6213797546413
1284,"Rht10","field_130410",32,8,4,2,7,7.83497233236185,0.834972332361853,12.9471,1.2244,12.9109,12.9033,NA,1,1.6213797546413
1285,"Rht10","field_130410",33,9,3,1,8,8.63619309129336,0.636193091293363,10.052,0.94406,6.7745,6.7455,NA,3,1.53798390144229
1286,"Rht10","field_130410",33,7,5,3,8,8.63619309129336,2.63619309129336,10.4952,0.88914,7.6988,7.4867,0.0392,1,1.53798390144229
1287,"Rht10","field_130410",33,8,4,2,8,8.63619309129336,1.63619309129336,16.4175,1.1903,16.1989,16.1207,NA,1,1.53798390144229
1288,"Rht10","field_130410",33,6,6,4,8,8.63619309129336,3.63619309129336,8.0943,0.78313,5.0694,4.6625,NA,2,1.53798390144229
1289,"Rht10","field_130410",34,9,4,1,8,8.44572714649878,0.445727146498783,5.6041,0.56632,2.2169,2.2165,NA,3,1.56731807337708
1290,"Rht10","field_130410",34,6,7,4,8,8.44572714649878,3.44572714649878,7.1065,0.685,3.8892,3.4976,NA,2,1.56731807337708
1291,"Rht10","field_130410",34,7,6,3,8,8.44572714649878,2.44572714649878,8.1967,0.8416,5.4818,5.3668,0.0261,1,1.56731807337708
1292,"Rht10","field_130410",34,8,5,2,8,8.44572714649878,1.44572714649878,11.9188,1.0463,10.4474,10.4368,NA,1,1.56731807337708
1293,"Rht10","field_130410",35,9,4,1,8,8.53296271722871,0.53296271722871,7.2522,0.64991,3.1925,3.1754,NA,3,1.54914094800959
1294,"Rht10","field_130410",35,8,5,2,8,8.53296271722871,1.53296271722871,13.0792,1.0973,12.2165,11.395,NA,1,1.54914094800959
1295,"Rht10","field_130410",35,7,6,3,8,8.53296271722871,2.53296271722871,9.0171,0.87859,6.5251,6.4566,0.0287,1,1.54914094800959
1296,"Rht10","field_130410",35,6,7,4,8,8.53296271722871,3.53296271722871,7.4711,0.73502,4.5259,2.3069,NA,1,1.54914094800959
1297,"Rht10","field_130410",36,7,6,3,8,8.70436744764032,2.70436744764032,8.0647,0.77085,5.0776,4.9645,0.0214,1,1.55568382286547
1298,"Rht10","field_130410",36,6,7,4,8,8.70436744764032,3.70436744764032,6.7559,0.64162,3.4211,2.2656,NA,2,1.55568382286547
1299,"Rht10","field_130410",36,9,4,1,8,8.70436744764032,0.704367447640315,8.8227,1.0439,7.2337,7.2315,NA,3,1.55568382286547
1300,"Rht10","field_130410",36,8,5,2,8,8.70436744764032,1.70436744764032,12.5826,1.0113,10.7307,10.7016,NA,1,1.55568382286547
1301,"Rht10","field_130410",38,7,6,2,7,7.58135714726424,1.58135714726424,12.4708,1.0178,10.555,10.4068,0.0465,1,1.62005859969718
1302,"Rht10","field_130410",38,8,5,1,7,7.58135714726424,0.581357147264244,9.5588,1.2457,9.1198,9.1151,NA,3,1.62005859969718
1303,"Rht10","field_130410",38,6,7,3,7,7.58135714726424,2.58135714726424,8.7916,0.71616,5.1928,5.1243,NA,1,1.62005859969718
1304,"Rht10","field_130410",39,6,7,4,8,8.45186623764586,3.45186623764586,7.8358,0.73804,4.5429,3.7836,NA,1,1.53607336681604
1305,"Rht10","field_130410",39,8,5,2,8,8.45186623764586,1.45186623764586,13.5176,1.1671,13.2702,13.1767,NA,1,1.53607336681604
1306,"Rht10","field_130410",39,9,4,1,8,8.45186623764586,0.451866237645861,6.3925,0.91124,3.9409,3.9403,NA,3,1.53607336681604
1307,"Rht10","field_130410",39,7,6,3,8,8.45186623764586,2.45186623764586,9.3465,0.94532,7.2846,7.1193,0.0318,1,1.53607336681604
1308,"Rht10","field_070610",12,10,3,3,12,16.388633951972,7.38863395197204,15.0832,1.5981,18.1548,17.9801,NA,1,1.59755168345759
1309,"Rht10","field_070610",12,12,1,1,12,16.388633951972,5.38863395197204,15.1859,1.9834,24.0325,23.8783,NA,1,1.59755168345759
1310,"Rht10","field_070610",12,11,2,2,12,16.388633951972,6.38863395197204,15.625,1.9713,23.3329,23.1754,NA,1,1.59755168345759
1311,"Rht10","field_070610",14,9,4,4,12,16.388633951972,8.38863395197204,12.9837,1.3489,13.549,10.0674,0.0494,2,1.53656859412221
1312,"Rht10","field_070610",14,12,1,1,12,16.388633951972,5.38863395197204,12.4667,1.8687,18.0525,17.9837,0.1058,1,1.53656859412221
1313,"Rht10","field_070610",14,11,2,2,12,16.388633951972,6.38863395197204,15.9014,1.8672,23.4737,21.8651,0.1412,1,1.53656859412221
1314,"Rht10","field_070610",14,8,5,5,12,16.388633951972,9.38863395197204,11.8374,0.79267,5.8353,0.0019355,0.0296,2,1.53656859412221
1315,"Rht10","field_070610",14,10,3,3,12,16.388633951972,7.38863395197204,12.1979,1.5399,14.6237,13.9464,0.0762,1,1.53656859412221
1316,"Rht10","field_070610",21,8,5,5,12,16.388633951972,9.38863395197204,15.768,1.2137,13.4679,10.5016,0.0641,2,1.58872915200368
1317,"Rht10","field_070610",21,12,1,1,12,16.388633951972,5.38863395197204,11.5011,1.1511,10.2859,10.1645,0.0728,1,1.58872915200368
1318,"Rht10","field_070610",21,11,2,2,12,16.388633951972,6.38863395197204,18.6682,1.4446,21.1546,21.1264,0.141,1,1.58872915200368
1319,"Rht10","field_070610",21,9,4,4,12,16.388633951972,8.38863395197204,10.1927,1.2381,11.9424,11.6605,0.065,3,1.58872915200368
1320,"Rht10","field_070610",21,10,3,3,12,16.388633951972,7.38863395197204,17.6761,1.2971,18.423,18.2935,0.1146,1,1.58872915200368
1321,"Rht10","field_070610",23,11,1,1,11,16.2477678175408,6.24776781754081,10.6157,1.8108,15.1429,14.8356,0.0841,3,1.58490818916914
1322,"Rht10","field_070610",23,8,4,4,11,16.2477678175408,9.24776781754081,15.7354,1.4439,16.9896,12.7985,0.0629,2,1.58490818916914
1323,"Rht10","field_070610",23,9,3,3,11,16.2477678175408,8.24776781754081,13.363,1.5865,16.5963,16.2722,0.0687,1,1.58490818916914
1324,"Rht10","field_070610",23,10,2,2,11,16.2477678175408,7.24776781754081,14.4414,1.9166,21.8848,21.595,0.115,1,1.58490818916914
1325,"Rht10","field_070610",24,9,3,3,11,16.2477678175408,8.24776781754081,12.5306,1.4767,14.8577,13.5005,0.0716,2,1.59812173391684
1326,"Rht10","field_070610",24,10,2,2,11,16.2477678175408,7.24776781754081,16.3333,1.989,25.9122,25.0603,0.1502,1,1.59812173391684
1327,"Rht10","field_070610",24,11,1,1,11,16.2477678175408,6.24776781754081,14.4715,2.2494,28.0645,27.7483,0.1903,3,1.59812173391684
1328,"Rht10","field_070610",25,10,3,3,12,16.388633951972,7.38863395197204,14.3873,1.5669,18.1753,17.0984,0.0942,2,1.52222044082451
1329,"Rht10","field_070610",25,12,1,1,12,16.388633951972,5.38863395197204,14.2855,2.0723,24.0282,23.745,0.1502,1,1.52222044082451
1330,"Rht10","field_070610",25,11,2,2,12,16.388633951972,6.38863395197204,15.2868,1.992,23.2272,22.5071,0.1397,1,1.52222044082451
1331,"Rht10","field_070610",25,9,4,4,12,16.388633951972,8.38863395197204,14.6199,1.4154,17.0611,15.435,0.0785,1,1.52222044082451
1332,"Rht10","field_070610",26,9,3,3,11,16.2477678175408,8.24776781754081,17.7923,1.5853,21.3167,20.8211,0.1039,1,1.60638818284496
1333,"Rht10","field_070610",26,10,2,2,11,16.2477678175408,7.24776781754081,13.3325,1.7746,20.669,20.3564,0.1196,3,1.60638818284496
1334,"Rht10","field_070610",26,11,1,1,11,16.2477678175408,6.24776781754081,14.2744,1.8832,17.9679,17.57,0.1105,2,1.60638818284496
1335,"Rht10","field_070610",27,11,2,2,12,16.388633951972,6.38863395197204,12.5255,1.7809,17.1625,16.4706,0.0955,1,1.62470756052668
1336,"Rht10","field_070610",27,10,3,3,12,16.388633951972,7.38863395197204,12.6612,1.6891,16.7364,15.6879,0.0829,1,1.62470756052668
1337,"Rht10","field_070610",27,9,4,4,12,16.388633951972,8.38863395197204,11.1395,1.5798,15.5193,13.1698,0.0741,3,1.62470756052668
1338,"Rht10","field_070610",27,12,1,1,12,16.388633951972,5.38863395197204,8.0498,1.6683,10.5926,10.3258,0.0545,1,1.62470756052668
1339,"Rht10","field_070610",28,11,2,2,12,16.388633951972,6.38863395197204,19.9252,1.8249,28.413,27.3267,0.1833,1,1.65029962296549
1340,"Rht10","field_070610",28,12,1,1,12,16.388633951972,5.38863395197204,13.6233,1.9782,20.1695,20.0745,0.1276,1,1.65029962296549
1341,"Rht10","field_070610",28,9,4,4,12,16.388633951972,8.38863395197204,17.5722,1.3955,18.7519,18.0225,0.0909,2,1.65029962296549
1342,"Rht10","field_070610",28,10,3,3,12,16.388633951972,7.38863395197204,17.3092,1.5697,21.5145,21.139,0.1152,1,1.65029962296549
1343,"Rht10","field_070610",29,9,4,4,12,16.388633951972,8.38863395197204,14.6623,1.5212,17.7595,15.4024,NA,1,1.57273210533402
1344,"Rht10","field_070610",29,10,3,3,12,16.388633951972,7.38863395197204,14.3705,1.6466,18.7721,17.978,NA,1,1.57273210533402
1345,"Rht10","field_070610",29,12,1,1,12,16.388633951972,5.38863395197204,10.0411,1.7121,13.4514,13.3237,NA,1,1.57273210533402
1346,"Rht10","field_070610",29,11,2,2,12,16.388633951972,6.38863395197204,15.3793,1.8811,22.8387,22.3527,NA,1,1.57273210533402
1347,"Rht10","field_070610",30,9,3,3,11,16.2477678175408,8.24776781754081,15.6304,1.656,20.7542,20.5862,0.0969,1,1.57860244963003
1348,"Rht10","field_070610",30,10,2,2,11,16.2477678175408,7.24776781754081,16.9877,1.9982,26.9367,26.7641,0.1547,1,1.57860244963003
1349,"Rht10","field_070610",30,11,1,1,11,16.2477678175408,6.24776781754081,13.1735,2.2854,22.7801,22.6274,0.141,1,1.57860244963003
1350,"Rht10","field_070610",4,11,2,2,12,16.388633951972,6.38863395197204,17.4548,1.7582,23.9264,23.3872,0.1321,1,1.56433649187703
1351,"Rht10","field_070610",4,10,3,3,12,16.388633951972,7.38863395197204,10.1632,1.5588,14.0448,13.8767,0.0629,3,1.56433649187703
1352,"Rht10","field_070610",4,12,1,1,12,16.388633951972,5.38863395197204,7.9519,1.6132,10.1187,9.8618,0.0579,3,1.56433649187703
1353,"Rht10","field_070610",4,9,4,4,12,16.388633951972,8.38863395197204,12.1194,1.1869,10.874,8.2285,0.0495,1,1.56433649187703
1354,"Rht10","field_070610",5,12,1,1,12,16.388633951972,5.38863395197204,13.6663,1.9156,20.608,20.2571,0.1384,3,1.570668170377
1355,"Rht10","field_070610",5,9,4,4,12,16.388633951972,8.38863395197204,15.6489,1.4742,17.9711,10.3526,0.0752,1,1.570668170377
1356,"Rht10","field_070610",5,10,3,3,12,16.388633951972,7.38863395197204,14.5348,1.7378,19.5392,19.2679,0.0961,1,1.570668170377
