"Source","N","id_Axe","prelevement","rep","rank","stat","lmax","wmax","A_bl","A_bl_green","variety","nff","Nflig","Nfvis","stem_half_area"
"sampled_plants_030513",12,"Talle","03/05/2013",1,NA,NA,NA,NA,16.33319314,15.9683551601614,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"MB","03/05/2013",1,9,1,NA,NA,15.677388,15.3281951492387,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",13,"MB","03/05/2013",1,8,1,NA,NA,13.96464949,11.9877179595764,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",13,"MB","03/05/2013",1,10,3,NA,NA,14.8193252,14.5822288999865,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",13,"MB","03/05/2013",1,7,3,NA,NA,6.43643874,1.2145137002609,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,13.49706978,13.3275539894054,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,5.59095656,1.10548165993626,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,5.8886979,2.21338267023355,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,6.52659985,3.45757372969871,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,11.32771928,11.3046548099573,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,4.40031378,3.98725008978674,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,11.9370729,11.4565899898752,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,15.58819463,15.3999692000728,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",13,"Talle","03/05/2013",1,NA,NA,NA,NA,10.95272003,10.9041717403131,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"MB","03/05/2013",1,8,2,NA,NA,13.89626253,10.833042849376,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",14,"MB","03/05/2013",1,10,3,NA,NA,13.3144895,12.9902965995605,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",14,"MB","03/05/2013",1,9,1,NA,NA,18.58447896,18.3360923604474,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,13.27787667,13.1133608702037,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,11.40820299,10.5975594495303,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,16.27335455,16.1801289297628,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,16.92803066,16.6081925892126,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,14.64222878,14.1556168496721,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,14.18626195,13.9652946499049,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,9.50078745,4.71531315043064,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,5.20289282,4.87224832000132,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,7.64385568,7.60675897977394,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,5.58450496,4.26483018020748,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,13.6983597,13.3422313801035,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",14,"Talle","03/05/2013",1,NA,NA,NA,NA,6.99482472,1.26128779976336,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"MB","03/05/2013",1,10,3,NA,NA,7.72595229,7.59095255980336,"Tremie13",NA,9,1,21.2057504117311
"sampled_plants_030513",15,"MB","03/05/2013",1,9,1,NA,NA,18.999962,18.0275445908387,"Tremie13",NA,9,1,21.2057504117311
"sampled_plants_030513",15,"MB","03/05/2013",1,7,2,NA,NA,10.31675356,3.37950937027542,"Tremie13",NA,9,1,21.2057504117311
"sampled_plants_030513",15,"MB","03/05/2013",1,8,1,NA,NA,18.39222128,18.0843186705688,"Tremie13",NA,9,1,21.2057504117311
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,7.91820997,7.88998421989371,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,4.54773284,2.73886549003168,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,5.75563365,0.694353449898629,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,7.14401797,6.97869571974506,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,5.17353804,5.15644129975581,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,12.46981377,12.1611047094337,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,3.83079879,1.03225599989329,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,15.39948533,13.3314249498764,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,21.21721563,20.8293131794947,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",15,"Talle","03/05/2013",1,NA,NA,NA,NA,10.41320498,6.43966453960519,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",16,"MB","03/05/2013",2,8,1,NA,NA,18.02351234,16.9693209007875,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",16,"MB","03/05/2013",2,7,3,NA,NA,10.57514014,7.63304924972287,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",16,"MB","03/05/2013",2,10,3,NA,NA,19.92286338,19.850605459596,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",16,"MB","03/05/2013",2,9,1,NA,NA,26.72317236,26.6701079508763,"Tremie13",NA,9,1,15.707963267949
"sampled_plants_030513",16,"Talle","03/05/2013",2,NA,NA,NA,NA,13.70368227,10.1491732506231,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",16,"Talle","03/05/2013",2,NA,NA,NA,NA,20.88737758,20.8194744909145,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",16,"Talle","03/05/2013",2,NA,NA,NA,NA,3.97999204,3.97902430015948,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",16,"Talle","03/05/2013",2,NA,NA,NA,NA,5.40595693,0.810643539940581,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",17,"MB","03/05/2013",2,8,1,NA,NA,16.44399937,11.7815893393847,"Tremie13",NA,9,1,11.7809724509617
"sampled_plants_030513",17,"MB","03/05/2013",2,7,3,NA,NA,5.43579558,0.546773099862,"Tremie13",NA,9,1,11.7809724509617
"sampled_plants_030513",17,"MB","03/05/2013",2,10,3,NA,NA,22.87705102,22.8126963106904,"Tremie13",NA,9,1,11.7809724509617
"sampled_plants_030513",17,"MB","03/05/2013",2,9,1,NA,NA,25.06236923,24.8928534396466,"Tremie13",NA,9,1,11.7809724509617
"sampled_plants_030513",17,"Talle","03/05/2013",2,NA,NA,NA,NA,6.85353468,5.03611895981826,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",17,"Talle","03/05/2013",2,NA,NA,NA,NA,10.68626895,10.6841721800713,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"MB","03/05/2013",2,9,1,NA,NA,26.98930086,26.9217203496694,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",18,"MB","03/05/2013",2,7,2,NA,NA,11.1435261,4.14402396952178,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",18,"MB","03/05/2013",2,10,3,NA,NA,21.9273755,21.8244724800468,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",18,"MB","03/05/2013",2,8,1,NA,NA,21.39979591,17.698190409217,"Tremie13",NA,9,1,17.2787595947439
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,18.42931798,18.3902857994921,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,13.09207059,9.68869030051018,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,10.95981679,7.07853422985076,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,20.21786279,19.8978634304474,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,17.31496537,17.31496537,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,24.77446658,24.7159183094676,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,20.1660887,18.9652846506016,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,6.72692203,1.11241712966558,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,3.51386394,0.345160600007832,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,3.25386446,0.472095830029968,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",18,"Talle","03/05/2013",2,NA,NA,NA,NA,9.40046507,8.42659604971595,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"MB","03/05/2013",2,10,3,NA,NA,25.04462733,24.758337579266,"Tremie13",NA,9,1,19.6349540849362
"sampled_plants_030513",19,"MB","03/05/2013",2,8,1,NA,NA,21.83076279,16.8536759707481,"Tremie13",NA,9,1,19.6349540849362
"sampled_plants_030513",19,"MB","03/05/2013",2,7,1,NA,NA,11.09739716,1.89370589004426,"Tremie13",NA,9,1,19.6349540849362
"sampled_plants_030513",19,"MB","03/05/2013",2,9,1,NA,NA,29.43461855,29.2720382299508,"Tremie13",NA,9,1,19.6349540849362
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,22.80898664,22.5873741791092,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,27.55333199,27.3693001004736,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,6.4451484,3.62757338975613,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,6.19692309,4.62773268014342,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,10.35255994,9.4428843399072,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,15.47335615,15.4101304694355,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,15.88496823,11.9604599507718,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",19,"Talle","03/05/2013",2,NA,NA,NA,NA,4.03354032,1.06903011984026,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"MB","03/05/2013",2,9,1,NA,NA,24.05140351,23.8436619894769,"Tremie13",NA,10,1,21.6769893097696
"sampled_plants_030513",20,"MB","03/05/2013",2,7,2,NA,NA,7.57546872,1.24386847987097,"Tremie13",NA,10,1,21.6769893097696
"sampled_plants_030513",20,"MB","03/05/2013",2,8,1,NA,NA,14.25255214,12.0690081198307,"Tremie13",NA,10,1,21.6769893097696
"sampled_plants_030513",20,"MB","03/05/2013",2,11,3,NA,NA,10.096754,9.89546408036774,"Tremie13",NA,10,1,21.6769893097696
"sampled_plants_030513",20,"MB","03/05/2013",2,10,1,NA,NA,25.35865896,24.961562979812,"Tremie13",NA,10,1,21.6769893097696
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,20.40818499,19.0596392993591,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,11.01642958,10.9294942698279,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,8.04901616,4.10531436992929,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,11.57400911,11.4435254998025,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,7.10256644,7.06498587030413,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,2.85709106,1.90838328000658,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,18.5677048,17.956576989711,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,5.91031076,0.580482709983703,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,5.92063332,1.66080313024071,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,7.70450072,7.69466203020581,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,18.44205989,18.3338342991905,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,21.0435063,21.0251192396569,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",20,"Talle","03/05/2013",2,NA,NA,NA,NA,15.96964548,9.78756106949703,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",21,"MB","03/05/2013",2,9,1,NA,NA,24.71349896,24.0372099906463,"Tremie13",NA,9,1,16.8389366232413
"sampled_plants_030513",21,"MB","03/05/2013",2,8,1,NA,NA,19.98657293,17.7714160703871,"Tremie13",NA,9,1,16.8389366232413
"sampled_plants_030513",21,"MB","03/05/2013",2,7,2,NA,NA,11.31320318,4.94515140022565,"Tremie13",NA,9,1,16.8389366232413
"sampled_plants_030513",21,"MB","03/05/2013",2,10,3,NA,NA,24.0451132,23.9217263508323,"Tremie13",NA,9,1,16.8389366232413
"sampled_plants_030513",21,"Talle","03/05/2013",2,NA,NA,NA,NA,17.89867388,17.8604481493499,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",21,"Talle","03/05/2013",2,NA,NA,NA,NA,21.91140779,21.7280210600768,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",21,"Talle","03/05/2013",2,NA,NA,NA,NA,11.37046113,6.40514848020113,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",21,"Talle","03/05/2013",2,NA,NA,NA,NA,9.65740004,2.85967169973826,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",21,"Talle","03/05/2013",2,NA,NA,NA,NA,8.20449972,6.31563253008858,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",21,"Talle","03/05/2013",2,NA,NA,NA,NA,4.9080547,4.90273213014145,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",22,"MB","03/05/2013",2,9,1,NA,NA,22.31834246,22.2072136502091,"Tremie13",NA,9,1,15.079644737231
"sampled_plants_030513",22,"MB","03/05/2013",2,7,2,NA,NA,8.11030636,6.73482523996981,"Tremie13",NA,9,1,15.079644737231
"sampled_plants_030513",22,"MB","03/05/2013",2,10,3,NA,NA,9.7273999,9.69594835043129,"Tremie13",NA,9,1,15.079644737231
"sampled_plants_030513",22,"MB","03/05/2013",2,8,1,NA,NA,19.20754223,18.4264147601778,"Tremie13",NA,9,1,15.079644737231
"sampled_plants_030513",22,"Talle","03/05/2013",2,NA,NA,NA,NA,11.09562297,7.48063020054223,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",22,"Talle","03/05/2013",2,NA,NA,NA,NA,14.70561575,14.686099659696,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",22,"Talle","03/05/2013",2,NA,NA,NA,NA,7.94611314,3.67708941977019,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",22,"Talle","03/05/2013",2,NA,NA,NA,NA,16.59303133,16.5678700903693,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",22,"Talle","03/05/2013",2,NA,NA,NA,NA,6.42160006,6.38079368968681,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",22,"Talle","03/05/2013",2,NA,NA,NA,NA,15.16561483,15.0299699403123,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",23,"MB","03/05/2013",2,9,1,NA,NA,22.36753591,22.1575363307658,"Tremie13",NA,9,1,11.1840698467797
"sampled_plants_030513",23,"MB","03/05/2013",2,7,2,NA,NA,8.40401545,3.76676666002782,"Tremie13",NA,9,1,11.1840698467797
"sampled_plants_030513",23,"MB","03/05/2013",2,8,1,NA,NA,17.03754657,16.9596434991567,"Tremie13",NA,9,1,11.1840698467797
"sampled_plants_030513",23,"MB","03/05/2013",2,10,3,NA,NA,6.68321244,6.67256730026439,"Tremie13",NA,9,1,11.1840698467797
"sampled_plants_030513",23,"Talle","03/05/2013",2,NA,NA,NA,NA,3.79757305,3.79692789018823,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",23,"Talle","03/05/2013",2,NA,NA,NA,NA,5.49176321,5.32079580973863,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",23,"Talle","03/05/2013",2,NA,NA,NA,NA,8.11014507,5.73837562035229,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"MB","03/05/2013",2,10,3,NA,NA,24.32849973,24.3080158995751,"Tremie13",NA,9,1,13.8858395288669
"sampled_plants_030513",24,"MB","03/05/2013",2,9,1,NA,NA,22.63721279,22.5617290695997,"Tremie13",NA,9,1,13.8858395288669
"sampled_plants_030513",24,"MB","03/05/2013",2,8,2,NA,NA,15.18496963,11.4669125492655,"Tremie13",NA,9,1,13.8858395288669
"sampled_plants_030513",24,"MB","03/05/2013",2,7,2,NA,NA,7.32514664,1.19209438983161,"Tremie13",NA,9,1,13.8858395288669
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,13.7822305,13.7762627693855,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,10.62481746,9.52578740016942,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,4.58757147,3.86773419977876,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,8.16111271,6.82756698986432,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,8.29014471,8.27788666990774,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,2.94176831,0.754192040003758,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",24,"Talle","03/05/2013",2,NA,NA,NA,NA,1.79628673,1.78306094994997,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"MB","03/05/2013",2,9,1,NA,NA,22.24172971,21.0749578506506,"Tremie13",NA,10,1,20.1847327993144
"sampled_plants_030513",25,"MB","03/05/2013",2,10,1,NA,NA,24.72527313,24.6573700406998,"Tremie13",NA,10,1,20.1847327993144
"sampled_plants_030513",25,"MB","03/05/2013",2,11,3,NA,NA,7.19708238,7.07917938996752,"Tremie13",NA,10,1,20.1847327993144
"sampled_plants_030513",25,"MB","03/05/2013",2,7,2,NA,NA,8.30546726,0.925965889733452,"Tremie13",NA,10,1,20.1847327993144
"sampled_plants_030513",25,"MB","03/05/2013",2,8,2,NA,NA,14.79142203,5.51015026929303,"Tremie13",NA,10,1,20.1847327993144
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,18.80189788,18.6675433100923,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,13.74142413,13.1961026404529,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,14.4177131,9.68820642936097,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,18.72851093,18.4360921596811,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,9.00611102,2.68902688000861,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,1.71435141,0.343547700073645,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,6.10127812,1.15290091989877,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,8.97885301,8.97353044021363,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,7.36192076,1.51467438997942,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,3.33821913,1.12741709995848,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,0.79564357,0.768546849967484,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,20.88818403,20.6864102402877,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,9.46304559,9.0853044099366,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",25,"Talle","03/05/2013",2,NA,NA,NA,NA,3.35079975,1.72789976987903,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"MB","03/05/2013",2,11,3,NA,NA,6.31321318,6.20563275022384,"Tremie13",NA,10,1,15.3309721495182
"sampled_plants_030513",26,"MB","03/05/2013",2,10,1,NA,NA,22.18802014,21.7706016209664,"Tremie13",NA,10,1,15.3309721495182
"sampled_plants_030513",26,"MB","03/05/2013",2,9,1,NA,NA,21.7193114,20.7336682089887,"Tremie13",NA,10,1,15.3309721495182
"sampled_plants_030513",26,"MB","03/05/2013",2,8,2,NA,NA,12.6306199,9.92014144946758,"Tremie13",NA,10,1,15.3309721495182
"sampled_plants_030513",26,"MB","03/05/2013",2,7,2,NA,NA,6.45627741,2.84515559978894,"Tremie13",NA,10,1,15.3309721495182
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,10.05207667,8.01014527010495,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,15.14690519,14.7265834497957,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,19.08496183,19.0601231701389,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,2.41951129,2.17935048007269,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,0.01499997,0.0145161000002419,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,16.76996646,15.8625489194377,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,17.28109447,17.0449659096778,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,11.75078295,10.8454621794617,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,10.40094694,4.56321667974642,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",26,"Talle","03/05/2013",2,NA,NA,NA,NA,5.36337637,5.30289261999452,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"MB","03/05/2013",2,8,1,NA,NA,14.67690613,8.95111112999257,"Tremie13",NA,9,1,10.461503536454
"sampled_plants_030513",27,"MB","03/05/2013",2,9,1,NA,NA,24.53430577,24.4755962091867,"Tremie13",NA,9,1,10.461503536454
"sampled_plants_030513",27,"MB","03/05/2013",2,10,3,NA,NA,22.48672922,22.3976971397195,"Tremie13",NA,9,1,10.461503536454
"sampled_plants_030513",27,"MB","03/05/2013",2,7,3,NA,NA,6.31547124,2.18660853022529,"Tremie13",NA,9,1,10.461503536454
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,22.83801884,22.7696318793386,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,7.89546808,5.36724732990697,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,3.04612294,2.99418756005961,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,20.84576476,20.6956037694315,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,18.91528475,18.6606078391202,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,12.92287738,6.64498670991416,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",27,"Talle","03/05/2013",2,NA,NA,NA,NA,19.38754187,19.2533485890753,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",28,"MB","03/05/2013",2,9,1,NA,NA,21.72995654,21.6315696397612,"Tremie13",NA,10,1,14.765485471872
"sampled_plants_030513",28,"MB","03/05/2013",2,8,2,NA,NA,14.55384186,10.7053011703342,"Tremie13",NA,10,1,14.765485471872
"sampled_plants_030513",28,"MB","03/05/2013",2,11,3,NA,NA,3.79531499,3.78870209995897,"Tremie13",NA,10,1,14.765485471872
"sampled_plants_030513",28,"MB","03/05/2013",2,10,1,NA,NA,26.22865722,26.1796250586948,"Tremie13",NA,10,1,14.765485471872
"sampled_plants_030513",28,"Talle","03/05/2013",2,NA,NA,NA,NA,14.31432621,13.8757787003371,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",28,"Talle","03/05/2013",2,NA,NA,NA,NA,17.18238499,16.9514177094278,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",28,"Talle","03/05/2013",2,NA,NA,NA,NA,6.15047157,0.533224739982257,"Tremie13",NA,NA,NA,NA
"sampled_plants_030513",28,"Talle","03/05/2013",2,NA,NA,NA,NA,15.85125862,15.7815813407619,"Tremie13",NA,NA,NA,NA
