id_plt,id_cohort_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
201.0,4.0,9.0,NA,NA,409.0,409.0,1.0,289.490877532,469.196382332,752.663108924,1089.61093043
201.0,5.0,8.0,NA,NA,508.0,508.0,1.0,384.301808685,567.264059411,855.867963674,1198.92218378
201.0,6.0,8.0,1192.0,1792.0,608.0,608.0,1.0,514.800553592,673.483968056,928.073912927,1225.60531505
202.0,1.0,12.0,NA,NA,112.0,112.0,1.0,33.9102303803,204.482537226,666.923657132,986.746739532
202.0,4.0,9.0,NA,NA,409.0,409.0,1.0,298.934117985,478.639622786,762.106349378,1099.05417088
202.0,5.0,9.0,1313.0,1913.0,509.0,509.0,1.0,399.59168135,566.962912845,830.973607288,1144.79466634
202.0,6.0,8.0,1070.0,1670.0,608.0,608.0,1.0,524.243794046,682.92720851,937.51715338,1235.0485555
202.0,6.0,8.0,1069.0,1669.0,608.0,608.0,1.0,524.243794046,682.92720851,937.51715338,1235.0485555
203.0,1.0,12.0,NA,NA,112.0,112.0,1.0,30.4181572534,200.990464099,663.431584005,983.254666405
203.0,4.0,9.0,NA,NA,409.0,409.0,1.0,295.442044858,475.147549659,758.614276251,1095.56209775
203.0,5.0,9.0,1342.0,1942.0,509.0,509.0,1.0,396.099608223,563.470839718,827.481534162,1141.30259322
203.0,6.0,8.0,1126.0,1726.0,608.0,608.0,1.0,520.751720919,679.435135383,934.025080253,1231.55648237
203.0,6.0,8.0,1125.0,1725.0,608.0,608.0,1.0,520.751720919,679.435135383,934.025080253,1231.55648237
