,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,Nbr.axe.tot.m2,Nbr.axe.actif.m2.old,number_of_active_axes_per_m2,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
93,Tremie13,20.5994714208,0.0933333333333,30.0,2260.0,6.50400241454,0.0,9.02878145172,0.297133858976,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
94,Tremie13,20.7849732969,0.0933333333333,30.0,2280.0,6.50400241454,0.0,9.02878145172,0.215474489814,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
95,Tremie13,20.970475173,0.0933333333333,30.0,2300.0,6.50400241454,0.0,9.02878145172,0.0154145863149,707.142857143,0.0,707.142857143,0.000181422351234,0.899854862119,0.90003628447,3.80199224394e-05,0.998365143335,0.998403163258,0.999818577649,0.100145137881,0.0999637155298,0.999961980078,0.00163485666489,0.00159683674245,0.027558,0.0287935,0.0452315,0.065326,0.972442,0.9712065,0.9547685,0.934674,0
96,Tremie13,21.1559770491,0.0933333333333,30.0,2320.0,6.50400241454,0.0,9.02878145172,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
97,Tremie13,21.3414789252,0.0933333333333,30.0,2340.0,6.50400241454,0.0,9.02878145172,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
98,Tremie13,21.5269808013,0.0933333333333,30.0,2360.0,6.50400241454,0.0,9.02878145172,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
99,Tremie13,21.7124826774,0.0933333333333,30.0,2380.0,6.39692306142,0.0,8.9217020986,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
100,Tremie13,21.8979845535,0.0933333333333,30.0,2400.0,6.2898437083,0.0,8.81462274548,0.0,707.142857143,0.0,707.142857143,0.0,0.893777213353,0.893777213353,0.0,0.998060983956,0.998060983956,1.0,0.106222786647,0.106222786647,1.0,0.00193901604441,0.00193901604441,0.0290405,0.030359,0.0470765,0.066714,0.9709595,0.969641,0.9529235,0.933286,0
101,Tremie13,22.0834864296,0.0933333333333,30.0,2420.0,6.2898437083,0.0,8.81462274548,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
102,Tremie13,22.2689883056,0.0933333333333,30.0,2440.0,6.2898437083,0.0,8.81462274548,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
103,Tremie13,22.4544901817,0.0933333333333,30.0,2460.0,6.26687693155,0.0,8.79165596873,0.0,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
