index,axe,hins,rank,ranktop,plant,inerv,x,y,variety_name,side,harvest,relative_ranktop
10,MS,2.84255297262,2,12.0,4,1851,3.79609532698,1.88074049303,Tremie12,1,1,7
11,MS,2.84255297262,2,12.0,4,1851,4.22041215044,1.94704366739,Tremie12,1,1,7
12,MS,2.84255297262,2,12.0,4,1851,4.6447289739,2.01334684175,Tremie12,1,1,7
13,MS,2.84255297262,2,12.0,4,1851,5.06904579736,2.07965001611,Tremie12,1,1,7
14,MS,2.84255297262,2,12.0,4,1851,5.49336262082,2.14595319047,Tremie12,1,1,7
15,MS,2.84255297262,2,12.0,4,1851,5.91780830832,2.21084567886,Tremie12,1,1,7
16,MS,2.84255297262,2,12.0,4,1851,6.34711541653,2.22251977156,Tremie12,1,1,7
17,MS,2.84255297262,2,12.0,4,1851,6.77642252474,2.23419386426,Tremie12,1,1,7
18,MS,2.84255297262,2,12.0,4,1851,7.20564434014,2.22178772712,Tremie12,1,1,7
19,MS,2.84255297262,2,12.0,4,1851,7.63485797749,2.20707273093,Tremie12,1,1,7
0,MS,2.84255297262,3,11.0,4,1863,-0.0206423079326,0.0172281130107,Tremie12,1,1,6
1,MS,2.84255297262,3,11.0,4,1863,0.337041417463,0.255593972922,Tremie12,1,1,6
2,MS,2.84255297262,3,11.0,4,1863,0.696069598445,0.491745890411,Tremie12,1,1,6
3,MS,2.84255297262,3,11.0,4,1863,1.07252548092,0.699199256584,Tremie12,1,1,6
4,MS,2.84255297262,3,11.0,4,1863,1.44898136339,0.906652622757,Tremie12,1,1,6
5,MS,2.84255297262,3,11.0,4,1863,1.83645050514,1.09147377489,Tremie12,1,1,6
6,MS,2.84255297262,3,11.0,4,1863,2.23199887485,1.25969213835,Tremie12,1,1,6
7,MS,2.84255297262,3,11.0,4,1863,2.62754724455,1.42791050181,Tremie12,1,1,6
8,MS,2.84255297262,3,11.0,4,1863,3.02739923638,1.58460116642,Tremie12,1,1,6
9,MS,2.84255297262,3,11.0,4,1863,3.43641367025,1.71674927827,Tremie12,1,1,6
10,MS,2.84255297262,3,11.0,4,1863,3.8455949993,1.84829343501,Tremie12,1,1,6
11,MS,2.84255297262,3,11.0,4,1863,4.26442804584,1.94491025399,Tremie12,1,1,6
12,MS,2.84255297262,3,11.0,4,1863,4.68326109238,2.04152707298,Tremie12,1,1,6
13,MS,2.84255297262,3,11.0,4,1863,5.10209413892,2.13814389196,Tremie12,1,1,6
14,MS,2.84255297262,3,11.0,4,1863,5.52309987258,2.22347828242,Tremie12,1,1,6
15,MS,2.84255297262,3,11.0,4,1863,5.94786041831,2.28931451385,Tremie12,1,1,6
16,MS,2.84255297262,3,11.0,4,1863,6.37409632589,2.34312893375,Tremie12,1,1,6
17,MS,2.84255297262,3,11.0,4,1863,6.8021715489,2.38195590933,Tremie12,1,1,6
18,MS,2.84255297262,3,11.0,4,1863,7.2302467719,2.4207828849,Tremie12,1,1,6
19,MS,2.84255297262,3,11.0,4,1863,7.65832199491,2.45960986048,Tremie12,1,1,6
0,MS,3.36510313244,4,10.0,4,1875,-0.0314648229268,0.0463860426603,Tremie12,1,1,5
1,MS,3.36510313244,4,10.0,4,1875,0.335603101642,0.270097857395,Tremie12,1,1,5
2,MS,3.36510313244,4,10.0,4,1875,0.702671026211,0.493809672129,Tremie12,1,1,5
3,MS,3.36510313244,4,10.0,4,1875,1.06973895078,0.717521486864,Tremie12,1,1,5
4,MS,3.36510313244,4,10.0,4,1875,1.45535834918,0.907180955701,Tremie12,1,1,5
5,MS,3.36510313244,4,10.0,4,1875,1.84236940173,1.09428595964,Tremie12,1,1,5
6,MS,3.36510313244,4,10.0,4,1875,2.22938045429,1.28139096358,Tremie12,1,1,5
7,MS,3.36510313244,4,10.0,4,1875,2.61639150684,1.46849596752,Tremie12,1,1,5
8,MS,3.36510313244,4,10.0,4,1875,3.00739886199,1.64653016374,Tremie12,1,1,5
9,MS,3.36510313244,4,10.0,4,1875,3.40665956921,1.80583090125,Tremie12,1,1,5
10,MS,3.36510313244,4,10.0,4,1875,3.80961950178,1.95543144154,Tremie12,1,1,5
11,MS,3.36510313244,4,10.0,4,1875,4.21657106343,2.09350672538,Tremie12,1,1,5
12,MS,3.36510313244,4,10.0,4,1875,4.62729216115,2.22036892302,Tremie12,1,1,5
13,MS,3.36510313244,4,10.0,4,1875,5.03801325887,2.34723112065,Tremie12,1,1,5
14,MS,3.36510313244,4,10.0,4,1875,5.44873435659,2.47409331829,Tremie12,1,1,5
15,MS,3.36510313244,4,10.0,4,1875,5.86388111174,2.58531016533,Tremie12,1,1,5
16,MS,3.36510313244,4,10.0,4,1875,6.28121034721,2.68809671035,Tremie12,1,1,5
17,MS,3.36510313244,4,10.0,4,1875,6.70150597218,2.77830438704,Tremie12,1,1,5
18,MS,3.36510313244,4,10.0,4,1875,7.12180159714,2.86851206372,Tremie12,1,1,5
19,MS,3.36510313244,4,10.0,4,1875,7.54209722211,2.9587197404,Tremie12,1,1,5
0,MS,3.36741453051,4,10.0,13,6116,-0.0314648229268,0.0463860426603,Tremie12,1,1,6
1,MS,3.36741453051,4,10.0,13,6116,0.335603101642,0.270097857395,Tremie12,1,1,6
2,MS,3.36741453051,4,10.0,13,6116,0.702671026211,0.493809672129,Tremie12,1,1,6
3,MS,3.36741453051,4,10.0,13,6116,1.06973895078,0.717521486864,Tremie12,1,1,6
4,MS,3.36741453051,4,10.0,13,6116,1.45535834918,0.907180955701,Tremie12,1,1,6
5,MS,3.36741453051,4,10.0,13,6116,1.84236940173,1.09428595964,Tremie12,1,1,6
6,MS,3.36741453051,4,10.0,13,6116,2.22938045429,1.28139096358,Tremie12,1,1,6
7,MS,3.36741453051,4,10.0,13,6116,2.61639150684,1.46849596752,Tremie12,1,1,6
8,MS,3.36741453051,4,10.0,13,6116,3.00739886199,1.64653016374,Tremie12,1,1,6
9,MS,3.36741453051,4,10.0,13,6116,3.40665956921,1.80583090125,Tremie12,1,1,6
10,MS,3.36741453051,4,10.0,13,6116,3.80961950178,1.95543144154,Tremie12,1,1,6
11,MS,3.36741453051,4,10.0,13,6116,4.21657106343,2.09350672538,Tremie12,1,1,6
12,MS,3.36741453051,4,10.0,13,6116,4.62729216115,2.22036892302,Tremie12,1,1,6
13,MS,3.36741453051,4,10.0,13,6116,5.03801325887,2.34723112065,Tremie12,1,1,6
14,MS,3.36741453051,4,10.0,13,6116,5.44873435659,2.47409331829,Tremie12,1,1,6
15,MS,3.36741453051,4,10.0,13,6116,5.86388111174,2.58531016533,Tremie12,1,1,6
16,MS,3.36741453051,4,10.0,13,6116,6.28121034721,2.68809671035,Tremie12,1,1,6
17,MS,3.36741453051,4,10.0,13,6116,6.70150597218,2.77830438704,Tremie12,1,1,6
18,MS,3.36741453051,4,10.0,13,6116,7.12180159714,2.86851206372,Tremie12,1,1,6
19,MS,3.36741453051,4,10.0,13,6116,7.54209722211,2.9587197404,Tremie12,1,1,6
0,MS,4.21970078035,5,9.0,4,1887,-0.0436486206796,0.058568534998,Tremie12,1,1,4
1,MS,4.21970078035,5,9.0,4,1887,0.344010774048,0.337661783725,Tremie12,1,1,4
2,MS,4.21970078035,5,9.0,4,1887,0.731670168775,0.616755032452,Tremie12,1,1,4
3,MS,4.21970078035,5,9.0,4,1887,1.1193295635,0.895848281179,Tremie12,1,1,4
4,MS,4.21970078035,5,9.0,4,1887,1.52069457818,1.15443462612,Tremie12,1,1,4
5,MS,4.21970078035,5,9.0,4,1887,1.92683725355,1.4058724416,Tremie12,1,1,4
6,MS,4.21970078035,5,9.0,4,1887,2.33297992892,1.65731025707,Tremie12,1,1,4
7,MS,4.21970078035,5,9.0,4,1887,2.73912260428,1.90874807255,Tremie12,1,1,4
8,MS,4.21970078035,5,9.0,4,1887,3.15506596188,2.14328811258,Tremie12,1,1,4
9,MS,4.21970078035,5,9.0,4,1887,3.57498880465,2.37096695201,Tremie12,1,1,4
10,MS,4.21970078035,5,9.0,4,1887,3.99640255846,2.59578895379,Tremie12,1,1,4
11,MS,4.21970078035,5,9.0,4,1887,4.42332426693,2.81005678301,Tremie12,1,1,4
12,MS,4.21970078035,5,9.0,4,1887,4.85641344237,3.0114906364,Tremie12,1,1,4
13,MS,4.21970078035,5,9.0,4,1887,5.2904461216,3.21096113839,Tremie12,1,1,4
14,MS,4.21970078035,5,9.0,4,1887,5.72447880083,3.41043164038,Tremie12,1,1,4
15,MS,4.21970078035,5,9.0,4,1887,6.16449419392,3.5961748927,Tremie12,1,1,4
16,MS,4.21970078035,5,9.0,4,1887,6.60607699246,3.77832175608,Tremie12,1,1,4
17,MS,4.21970078035,5,9.0,4,1887,7.05048921838,3.95327371241,Tremie12,1,1,4
18,MS,4.21970078035,5,9.0,4,1887,7.49785687679,4.12071034524,Tremie12,1,1,4
19,MS,4.21970078035,5,9.0,4,1887,7.9452245352,4.28814697807,Tremie12,1,1,4
0,MS,5.38501944836,6,8.0,4,1899,-0.0577862029787,0.0501247204074,Tremie12,1,1,3
1,MS,5.38501944836,6,8.0,4,1899,0.329880686837,0.494106530325,Tremie12,1,1,3
2,MS,5.38501944836,6,8.0,4,1899,0.717547576653,0.938088340242,Tremie12,1,1,3
3,MS,5.38501944836,6,8.0,4,1899,1.10521446647,1.38207015016,Tremie12,1,1,3
4,MS,5.38501944836,6,8.0,4,1899,1.51370644412,1.80663660528,Tremie12,1,1,3
5,MS,5.38501944836,6,8.0,4,1899,1.9294710252,2.22442276842,Tremie12,1,1,3
6,MS,5.38501944836,6,8.0,4,1899,2.34523560628,2.64220893157,Tremie12,1,1,3
7,MS,5.38501944836,6,8.0,4,1899,2.76100018737,3.05999509471,Tremie12,1,1,3
8,MS,5.38501944836,6,8.0,4,1899,3.19262946581,3.46110074497,Tremie12,1,1,3
9,MS,5.38501944836,6,8.0,4,1899,3.63072189011,3.85541089291,Tremie12,1,1,3
10,MS,5.38501944836,6,8.0,4,1899,4.07135814293,4.24680551416,Tremie12,1,1,3
11,MS,5.38501944836,6,8.0,4,1899,4.52140896105,4.62740993624,Tremie12,1,1,3
12,MS,5.38501944836,6,8.0,4,1899,4.98249160883,4.99450905215,Tremie12,1,1,3
13,MS,5.38501944836,6,8.0,4,1899,5.44526102167,5.35954320882,Tremie12,1,1,3
14,MS,5.38501944836,6,8.0,4,1899,5.90803043451,5.72457736549,Tremie12,1,1,3
15,MS,5.38501944836,6,8.0,4,1899,6.38209258263,6.07469065697,Tremie12,1,1,3
16,MS,5.38501944836,6,8.0,4,1899,6.85909686443,6.42091656609,Tremie12,1,1,3
17,MS,5.38501944836,6,8.0,4,1899,7.34178210847,6.75902652949,Tremie12,1,1,3
18,MS,5.38501944836,6,8.0,4,1899,7.83037585709,7.08869547527,Tremie12,1,1,3
19,MS,5.38501944836,6,8.0,4,1899,8.31896960571,7.41836442104,Tremie12,1,1,3
0,MS,6.52856730545,7,7.0,4,1911,-0.0485274666765,0.0199457779882,Tremie12,1,1,2
1,MS,6.52856730545,7,7.0,4,1911,0.170982218146,0.59520109765,Tremie12,1,1,2
2,MS,6.52856730545,7,7.0,4,1911,0.396699267549,1.16800470045,Tremie12,1,1,2
3,MS,6.52856730545,7,7.0,4,1911,0.63310880646,1.73642791292,Tremie12,1,1,2
4,MS,6.52856730545,7,7.0,4,1911,0.894986949642,2.29367383947,Tremie12,1,1,2
5,MS,6.52856730545,7,7.0,4,1911,1.15686509282,2.85091976601,Tremie12,1,1,2
6,MS,6.52856730545,7,7.0,4,1911,1.41874323601,3.40816569256,Tremie12,1,1,2
7,MS,6.52856730545,7,7.0,4,1911,1.68062137919,3.96541161911,Tremie12,1,1,2
8,MS,6.52856730545,7,7.0,4,1911,1.94249952237,4.52265754566,Tremie12,1,1,2
9,MS,6.52856730545,7,7.0,4,1911,2.23570902603,5.06400225644,Tremie12,1,1,2
10,MS,6.52856730545,7,7.0,4,1911,2.53087976428,5.60435160623,Tremie12,1,1,2
11,MS,6.52856730545,7,7.0,4,1911,2.83243907813,6.14101128642,Tremie12,1,1,2
12,MS,6.52856730545,7,7.0,4,1911,3.15296102425,6.66671925344,Tremie12,1,1,2
13,MS,6.52856730545,7,7.0,4,1911,3.47348297038,7.19242722045,Tremie12,1,1,2
14,MS,6.52856730545,7,7.0,4,1911,3.7940049165,7.71813518746,Tremie12,1,1,2
15,MS,6.52856730545,7,7.0,4,1911,4.12741209123,8.23561874456,Tremie12,1,1,2
16,MS,6.52856730545,7,7.0,4,1911,4.46928967485,8.74769579184,Tremie12,1,1,2
17,MS,6.52856730545,7,7.0,4,1911,4.82281436058,9.25171050498,Tremie12,1,1,2
18,MS,6.52856730545,7,7.0,4,1911,5.1817169238,9.75200255432,Tremie12,1,1,2
19,MS,6.52856730545,7,7.0,4,1911,5.54061948703,10.2522946037,Tremie12,1,1,2
0,MS,6.52771391453,8,6.0,4,1923,-0.0235782551528,0.00135781514967,Tremie12,1,1,1
1,MS,6.52771391453,8,6.0,4,1923,-0.0232740555538,0.368635263482,Tremie12,1,1,1
2,MS,6.52771391453,8,6.0,4,1923,-0.0193558402729,0.735877958383,Tremie12,1,1,1
3,MS,6.52771391453,8,6.0,4,1923,-0.0125969423926,1.10309333645,Tremie12,1,1,1
4,MS,6.52771391453,8,6.0,4,1923,-0.00583804451242,1.47030871452,Tremie12,1,1,1
5,MS,6.52771391453,8,6.0,4,1923,0.00165910699451,1.8374959967,Tremie12,1,1,1
6,MS,6.52771391453,8,6.0,4,1923,0.0228297382347,2.20416290407,Tremie12,1,1,1
7,MS,6.52771391453,8,6.0,4,1923,0.0440003694749,2.57082981145,Tremie12,1,1,1
8,MS,6.52771391453,8,6.0,4,1923,0.065171000715,2.93749671882,Tremie12,1,1,1
9,MS,6.52771391453,8,6.0,4,1923,0.0863416319552,3.3041636262,Tremie12,1,1,1
10,MS,6.52771391453,8,6.0,4,1923,0.107512263195,3.67083053357,Tremie12,1,1,1
11,MS,6.52771391453,8,6.0,4,1923,0.129535035154,4.03744670461,Tremie12,1,1,1
12,MS,6.52771391453,8,6.0,4,1923,0.15202232206,4.40403521851,Tremie12,1,1,1
13,MS,6.52771391453,8,6.0,4,1923,0.174509608967,4.7706237324,Tremie12,1,1,1
14,MS,6.52771391453,8,6.0,4,1923,0.196996895873,5.13721224629,Tremie12,1,1,1
15,MS,6.52771391453,8,6.0,4,1923,0.230011519914,5.50293269406,Tremie12,1,1,1
16,MS,6.52771391453,8,6.0,4,1923,0.267876193896,5.86825321505,Tremie12,1,1,1
17,MS,6.52771391453,8,6.0,4,1923,0.305951239072,6.23355174769,Tremie12,1,1,1
18,MS,6.52771391453,8,6.0,4,1923,0.344447493397,6.59880625484,Tremie12,1,1,1
19,MS,6.52771391453,8,6.0,4,1923,0.388624842255,6.96339061692,Tremie12,1,1,1
0,MS,5.38728273729,6,8.0,9,4080,-0.0577862029787,0.0501247204074,Tremie12,1,1,3
1,MS,5.38728273729,6,8.0,9,4080,0.329880686837,0.494106530325,Tremie12,1,1,3
2,MS,5.38728273729,6,8.0,9,4080,0.717547576653,0.938088340242,Tremie12,1,1,3
3,MS,5.38728273729,6,8.0,9,4080,1.10521446647,1.38207015016,Tremie12,1,1,3
4,MS,5.38728273729,6,8.0,9,4080,1.51370644412,1.80663660528,Tremie12,1,1,3
5,MS,5.38728273729,6,8.0,9,4080,1.9294710252,2.22442276842,Tremie12,1,1,3
6,MS,5.38728273729,6,8.0,9,4080,2.34523560628,2.64220893157,Tremie12,1,1,3
7,MS,5.38728273729,6,8.0,9,4080,2.76100018737,3.05999509471,Tremie12,1,1,3
8,MS,5.38728273729,6,8.0,9,4080,3.19262946581,3.46110074497,Tremie12,1,1,3
9,MS,5.38728273729,6,8.0,9,4080,3.63072189011,3.85541089291,Tremie12,1,1,3
10,MS,5.38728273729,6,8.0,9,4080,4.07135814293,4.24680551416,Tremie12,1,1,3
11,MS,5.38728273729,6,8.0,9,4080,4.52140896105,4.62740993624,Tremie12,1,1,3
12,MS,5.38728273729,6,8.0,9,4080,4.98249160883,4.99450905215,Tremie12,1,1,3
13,MS,5.38728273729,6,8.0,9,4080,5.44526102167,5.35954320882,Tremie12,1,1,3
14,MS,5.38728273729,6,8.0,9,4080,5.90803043451,5.72457736549,Tremie12,1,1,3
15,MS,5.38728273729,6,8.0,9,4080,6.38209258263,6.07469065697,Tremie12,1,1,3
16,MS,5.38728273729,6,8.0,9,4080,6.85909686443,6.42091656609,Tremie12,1,1,3
17,MS,5.38728273729,6,8.0,9,4080,7.34178210847,6.75902652949,Tremie12,1,1,3
18,MS,5.38728273729,6,8.0,9,4080,7.83037585709,7.08869547527,Tremie12,1,1,3
19,MS,5.38728273729,6,8.0,9,4080,8.31896960571,7.41836442104,Tremie12,1,1,3
0,MS,2.84427460378,1,12.0,17,8103,-0.00684864491674,-0.0262812408788,Tremie12,1,1,8
1,MS,2.84427460378,1,12.0,17,8103,0.34180654709,0.224478474162,Tremie12,1,1,8
2,MS,2.84427460378,1,12.0,17,8103,0.690461739097,0.475238189203,Tremie12,1,1,8
3,MS,2.84427460378,1,12.0,17,8103,1.0391169311,0.725997904243,Tremie12,1,1,8
4,MS,2.84427460378,1,12.0,17,8103,1.40143665445,0.953145466659,Tremie12,1,1,8
5,MS,2.84427460378,1,12.0,17,8103,1.79256845997,1.13050608323,Tremie12,1,1,8
6,MS,2.84427460378,1,12.0,17,8103,2.18370026549,1.30786669981,Tremie12,1,1,8
7,MS,2.84427460378,1,12.0,17,8103,2.57483207101,1.48522731638,Tremie12,1,1,8
8,MS,2.84427460378,1,12.0,17,8103,2.96837009107,1.65617433378,Tremie12,1,1,8
9,MS,2.84427460378,1,12.0,17,8103,3.37964144157,1.77985438012,Tremie12,1,1,8
10,MS,2.84427460378,1,12.0,17,8103,3.79609532698,1.88074049303,Tremie12,1,1,8
11,MS,2.84427460378,1,12.0,17,8103,4.22041215044,1.94704366739,Tremie12,1,1,8
12,MS,2.84427460378,1,12.0,17,8103,4.6447289739,2.01334684175,Tremie12,1,1,8
13,MS,2.84427460378,1,12.0,17,8103,5.06904579736,2.07965001611,Tremie12,1,1,8
14,MS,2.84427460378,1,12.0,17,8103,5.49336262082,2.14595319047,Tremie12,1,1,8
15,MS,2.84427460378,1,12.0,17,8103,5.91780830832,2.21084567886,Tremie12,1,1,8
16,MS,2.84427460378,1,12.0,17,8103,6.34711541653,2.22251977156,Tremie12,1,1,8
17,MS,2.84427460378,1,12.0,17,8103,6.77642252474,2.23419386426,Tremie12,1,1,8
18,MS,2.84427460378,1,12.0,17,8103,7.20564434014,2.22178772712,Tremie12,1,1,8
19,MS,2.84427460378,1,12.0,17,8103,7.63485797749,2.20707273093,Tremie12,1,1,8
0,MS,2.8426083857,1,13.0,26,11932,-0.00684864491674,-0.0262812408788,Tremie12,1,1,9
1,MS,2.8426083857,1,13.0,26,11932,0.34180654709,0.224478474162,Tremie12,1,1,9
2,MS,2.8426083857,1,13.0,26,11932,0.690461739097,0.475238189203,Tremie12,1,1,9
3,MS,2.8426083857,1,13.0,26,11932,1.0391169311,0.725997904243,Tremie12,1,1,9
4,MS,2.8426083857,1,13.0,26,11932,1.40143665445,0.953145466659,Tremie12,1,1,9
5,MS,2.8426083857,1,13.0,26,11932,1.79256845997,1.13050608323,Tremie12,1,1,9
6,MS,2.8426083857,1,13.0,26,11932,2.18370026549,1.30786669981,Tremie12,1,1,9
7,MS,2.8426083857,1,13.0,26,11932,2.57483207101,1.48522731638,Tremie12,1,1,9
8,MS,2.8426083857,1,13.0,26,11932,2.96837009107,1.65617433378,Tremie12,1,1,9
9,MS,2.8426083857,1,13.0,26,11932,3.37964144157,1.77985438012,Tremie12,1,1,9
10,MS,2.8426083857,1,13.0,26,11932,3.79609532698,1.88074049303,Tremie12,1,1,9
11,MS,2.8426083857,1,13.0,26,11932,4.22041215044,1.94704366739,Tremie12,1,1,9
12,MS,2.8426083857,1,13.0,26,11932,4.6447289739,2.01334684175,Tremie12,1,1,9
13,MS,2.8426083857,1,13.0,26,11932,5.06904579736,2.07965001611,Tremie12,1,1,9
14,MS,2.8426083857,1,13.0,26,11932,5.49336262082,2.14595319047,Tremie12,1,1,9
15,MS,2.8426083857,1,13.0,26,11932,5.91780830832,2.21084567886,Tremie12,1,1,9
16,MS,2.8426083857,1,13.0,26,11932,6.34711541653,2.22251977156,Tremie12,1,1,9
17,MS,2.8426083857,1,13.0,26,11932,6.77642252474,2.23419386426,Tremie12,1,1,9
18,MS,2.8426083857,1,13.0,26,11932,7.20564434014,2.22178772712,Tremie12,1,1,9
19,MS,2.8426083857,1,13.0,26,11932,7.63485797749,2.20707273093,Tremie12,1,1,9
0,MS,6.67265284037,7,7.0,19,8999,-0.0485274666765,0.0199457779882,Tremie12,1,1,2
1,MS,6.67265284037,7,7.0,19,8999,0.170982218146,0.59520109765,Tremie12,1,1,2
2,MS,6.67265284037,7,7.0,19,8999,0.396699267549,1.16800470045,Tremie12,1,1,2
3,MS,6.67265284037,7,7.0,19,8999,0.63310880646,1.73642791292,Tremie12,1,1,2
4,MS,6.67265284037,7,7.0,19,8999,0.894986949642,2.29367383947,Tremie12,1,1,2
5,MS,6.67265284037,7,7.0,19,8999,1.15686509282,2.85091976601,Tremie12,1,1,2
6,MS,6.67265284037,7,7.0,19,8999,1.41874323601,3.40816569256,Tremie12,1,1,2
7,MS,6.67265284037,7,7.0,19,8999,1.68062137919,3.96541161911,Tremie12,1,1,2
8,MS,6.67265284037,7,7.0,19,8999,1.94249952237,4.52265754566,Tremie12,1,1,2
9,MS,6.67265284037,7,7.0,19,8999,2.23570902603,5.06400225644,Tremie12,1,1,2
10,MS,6.67265284037,7,7.0,19,8999,2.53087976428,5.60435160623,Tremie12,1,1,2
11,MS,6.67265284037,7,7.0,19,8999,2.83243907813,6.14101128642,Tremie12,1,1,2
12,MS,6.67265284037,7,7.0,19,8999,3.15296102425,6.66671925344,Tremie12,1,1,2
13,MS,6.67265284037,7,7.0,19,8999,3.47348297038,7.19242722045,Tremie12,1,1,2
14,MS,6.67265284037,7,7.0,19,8999,3.7940049165,7.71813518746,Tremie12,1,1,2
15,MS,6.67265284037,7,7.0,19,8999,4.12741209123,8.23561874456,Tremie12,1,1,2
16,MS,6.67265284037,7,7.0,19,8999,4.46928967485,8.74769579184,Tremie12,1,1,2
17,MS,6.67265284037,7,7.0,19,8999,4.82281436058,9.25171050498,Tremie12,1,1,2
18,MS,6.67265284037,7,7.0,19,8999,5.1817169238,9.75200255432,Tremie12,1,1,2
19,MS,6.67265284037,7,7.0,19,8999,5.54061948703,10.2522946037,Tremie12,1,1,2
0,MS,2.84427460378,2,11.0,17,8115,-0.0206423079326,0.0172281130107,Tremie12,1,1,7
1,MS,2.84427460378,2,11.0,17,8115,0.337041417463,0.255593972922,Tremie12,1,1,7
2,MS,2.84427460378,2,11.0,17,8115,0.696069598445,0.491745890411,Tremie12,1,1,7
3,MS,2.84427460378,2,11.0,17,8115,1.07252548092,0.699199256584,Tremie12,1,1,7
4,MS,2.84427460378,2,11.0,17,8115,1.44898136339,0.906652622757,Tremie12,1,1,7
5,MS,2.84427460378,2,11.0,17,8115,1.83645050514,1.09147377489,Tremie12,1,1,7
6,MS,2.84427460378,2,11.0,17,8115,2.23199887485,1.25969213835,Tremie12,1,1,7
7,MS,2.84427460378,2,11.0,17,8115,2.62754724455,1.42791050181,Tremie12,1,1,7
8,MS,2.84427460378,2,11.0,17,8115,3.02739923638,1.58460116642,Tremie12,1,1,7
9,MS,2.84427460378,2,11.0,17,8115,3.43641367025,1.71674927827,Tremie12,1,1,7
10,MS,2.84427460378,2,11.0,17,8115,3.8455949993,1.84829343501,Tremie12,1,1,7
11,MS,2.84427460378,2,11.0,17,8115,4.26442804584,1.94491025399,Tremie12,1,1,7
12,MS,2.84427460378,2,11.0,17,8115,4.68326109238,2.04152707298,Tremie12,1,1,7
13,MS,2.84427460378,2,11.0,17,8115,5.10209413892,2.13814389196,Tremie12,1,1,7
14,MS,2.84427460378,2,11.0,17,8115,5.52309987258,2.22347828242,Tremie12,1,1,7
15,MS,2.84427460378,2,11.0,17,8115,5.94786041831,2.28931451385,Tremie12,1,1,7
16,MS,2.84427460378,2,11.0,17,8115,6.37409632589,2.34312893375,Tremie12,1,1,7
17,MS,2.84427460378,2,11.0,17,8115,6.8021715489,2.38195590933,Tremie12,1,1,7
18,MS,2.84427460378,2,11.0,17,8115,7.2302467719,2.4207828849,Tremie12,1,1,7
19,MS,2.84427460378,2,11.0,17,8115,7.65832199491,2.45960986048,Tremie12,1,1,7
0,MS,2.84374767929,1,13.0,9,4020,-0.00684864491674,-0.0262812408788,Tremie12,1,1,8
1,MS,2.84374767929,1,13.0,9,4020,0.34180654709,0.224478474162,Tremie12,1,1,8
2,MS,2.84374767929,1,13.0,9,4020,0.690461739097,0.475238189203,Tremie12,1,1,8
3,MS,2.84374767929,1,13.0,9,4020,1.0391169311,0.725997904243,Tremie12,1,1,8
4,MS,2.84374767929,1,13.0,9,4020,1.40143665445,0.953145466659,Tremie12,1,1,8
5,MS,2.84374767929,1,13.0,9,4020,1.79256845997,1.13050608323,Tremie12,1,1,8
6,MS,2.84374767929,1,13.0,9,4020,2.18370026549,1.30786669981,Tremie12,1,1,8
7,MS,2.84374767929,1,13.0,9,4020,2.57483207101,1.48522731638,Tremie12,1,1,8
8,MS,2.84374767929,1,13.0,9,4020,2.96837009107,1.65617433378,Tremie12,1,1,8
9,MS,2.84374767929,1,13.0,9,4020,3.37964144157,1.77985438012,Tremie12,1,1,8
10,MS,2.84374767929,1,13.0,9,4020,3.79609532698,1.88074049303,Tremie12,1,1,8
11,MS,2.84374767929,1,13.0,9,4020,4.22041215044,1.94704366739,Tremie12,1,1,8
12,MS,2.84374767929,1,13.0,9,4020,4.6447289739,2.01334684175,Tremie12,1,1,8
13,MS,2.84374767929,1,13.0,9,4020,5.06904579736,2.07965001611,Tremie12,1,1,8
14,MS,2.84374767929,1,13.0,9,4020,5.49336262082,2.14595319047,Tremie12,1,1,8
15,MS,2.84374767929,1,13.0,9,4020,5.91780830832,2.21084567886,Tremie12,1,1,8
16,MS,2.84374767929,1,13.0,9,4020,6.34711541653,2.22251977156,Tremie12,1,1,8
17,MS,2.84374767929,1,13.0,9,4020,6.77642252474,2.23419386426,Tremie12,1,1,8
18,MS,2.84374767929,1,13.0,9,4020,7.20564434014,2.22178772712,Tremie12,1,1,8
19,MS,2.84374767929,1,13.0,9,4020,7.63485797749,2.20707273093,Tremie12,1,1,8
0,MS,3.36714125326,3,10.0,17,8127,-0.0314648229268,0.0463860426603,Tremie12,1,1,6
1,MS,3.36714125326,3,10.0,17,8127,0.335603101642,0.270097857395,Tremie12,1,1,6
2,MS,3.36714125326,3,10.0,17,8127,0.70267102621,0.493809672129,Tremie12,1,1,6
3,MS,3.36714125326,3,10.0,17,8127,1.06973895078,0.717521486863,Tremie12,1,1,6
4,MS,3.36714125326,3,10.0,17,8127,1.45535834918,0.907180955701,Tremie12,1,1,6
5,MS,3.36714125326,3,10.0,17,8127,1.84236940173,1.09428595964,Tremie12,1,1,6
6,MS,3.36714125326,3,10.0,17,8127,2.22938045429,1.28139096358,Tremie12,1,1,6
7,MS,3.36714125326,3,10.0,17,8127,2.61639150684,1.46849596752,Tremie12,1,1,6
8,MS,3.36714125326,3,10.0,17,8127,3.00739886199,1.64653016374,Tremie12,1,1,6
9,MS,3.36714125326,3,10.0,17,8127,3.40665956921,1.80583090125,Tremie12,1,1,6
10,MS,3.36714125326,3,10.0,17,8127,3.80961950178,1.95543144154,Tremie12,1,1,6
11,MS,3.36714125326,3,10.0,17,8127,4.21657106343,2.09350672538,Tremie12,1,1,6
12,MS,3.36714125326,3,10.0,17,8127,4.62729216115,2.22036892302,Tremie12,1,1,6
